	COPF 1	COPF 2	COPF 3	COPF 4	COPF 5	COPF 6	COPF 7	COPF 8	COPF 9	COPF 10	COPF 11	COPF 12	COPF 13	COPF 14	COPF 15	COPF 16	COPF 17	COPF 18	COPF 19	COPF 20	COPF 21	COPF 22	COPF 23	COPF 24	COPF 25	COPF 26	COPF 27	COPF 28	COPF 29	COPF 30	COPF 31	COPF 32	COPF 33	COPF 34	COPF 35	COPF 36	COPF 37	COPF 38	COPF 39	COPF 40	COPF 41	COPF 42	COPF 43	COPF 44	COPF 45	COPF 46	COPF 47	COPF 48	COPF 49	COPF 50	COPF 51	COPF 52	COPF 53	COPF 54	COPF 55	COPF 56	COPF 57	COPF 58	COPF 59	COPF 60	COPF 61	COPF 62	COPF 63	COPF 64	COPF 65	COPF 66	COPF 67	COPF 68	COPF 69	COPF 70	COPF 71	COPF 72	COPF 73	COPF 74	COPF 75	COPF 76	COPF 77	COPF 78	COPF 79	COPF 80	COPF 81	COPF 82	COPF 83	COPF 84	COPF 85	COPF 86	COPF 87	COPF 88	COPF 89	COPF 90	COPF 91	COPF 92	COPF 93	COPF 94	COPF 95	COPF 96	COPF 97	COPF 98	COPF 99	COPF 100	COPF 101	COPF 102	COPF 103	COPF 104	COPF 105	COPF 106	COPF 107	COPF 108	COPF 109	COPF 110	COPF 111	COPF 112	COPF 113	COPF 114	COPF 115	COPF 116	COPF 117	COPF 118	COPF 119	COPF 120	COPF 121	COPF 122	COPF 123	COPF 124	COPF 125	COPF 126	COPF 127	COPF 128	COPF 129	COPF 130	COPF 131	COPF 132	COPF 133	COPF 134	COPF 135	COPF 136	COPF 137	COPF 138	COPF 139	COPF 140	COPF 141	COPF 142	COPF 143	COPF 144	COPF 145	COPF 146	COPF 147	COPF 148	COPF 149	COPF 150
1068841_20180306_S	276.17661541640337	302.70219832622934	1546.9611290496714	1244.6540195655325	97582.52742293064	4407.930069479008	1853.6653983053875	715.5070230844321	1638.8204665326648	2314.23626828779	215.7697147192912	1751.9720154552015	391.850889074507	866.5241099367413	651.821563929383	236.0565349190838	445.4241576231725	381.5373876323174	1354.2776703763666	1121.3239523293523	1416.9076272228904	1573.727345362502	86.86705588263703	1060.3967169005282	49.18172493813381	716.8946988132993	672.4186185436447	710.0060809035531	-260.37568767011226	-111.92417442615715	-19356.250992920854	-1630.8617195989555	-749.3284570640806	-1664.3156147164461	-810.0669094774344	-178.97968688522116	-299.9361752300525	-804.2518149003677	-355.46627211874386	-1687.011015997734	-262.9478896165988	102.20511467019787	8337.296368497424	-340.02390748654943	-1653.6296224384214	-540.6020794777864	-508.5434605484156	-1804.720886480396	-909.2188300959779	-342.606379019066	-598.3451094845905	-324.23913750958036	-911.4075408614372	-28.013123417602856	-604.2412017500321	-82.78019169180556	-213.54624375231697	-283.59556991679074	-268.59829666719725	-263.2642352062817	-186.08746628175595	15.658721942623743	-163.85260961952872	335.7535444871064	-604.5090394808976	136.11604184915086	99.5797286051029	-109.10369209444252	-355.03048755998225	-62.83700563655088	-225.55199940052955	-507.56108799247363	-910.1966000459979	-210.27673109146576	-24372.313519621897	-958.4951240326736	-14740.40712850512	-9.70116836523016	-170.5683609155883	-270.4507388804492	-745.9917540087954	-758.209062121051	-1163.4445407864664	-832.1538660308202	-274.1943413349361	-129.4987401306014	-4570.644308054895	-13921.151647580376	-221.20906729843568	-5575.124513681731	-640.7748517155055	2.515608947871115	-517.006557434955	1912.7253094614034	4953.623809345337	-8742.133398966109	5.034862255999613	-328.18832816491704	-190.60436424195746	55.34344222801133	199.66176483450636	-226.4673182788374	258.34870565762594	370.9461129336887	-301.19246080440234	335.8845666595844	982.660064160109	-252.6415225401615	-4227.7133455685025	251.84513771354625	146.6521818520772	-81.5115388883503	-58.21442326621325	-926.234596332009	-432.1303962423145	-326.72242417447694	-1562.178642618136	-375.07752372364376	-176.8438071811863	-2158.0090064327455	-2019.8073989891411	-760.9099935059738	-734.936342248216	-11790.701694894118	-443.6567394475044	-406.6384578663192	-76.10160996205902	2496.1954607418775	156.5434106958685	1603.4865633579338	16701.96931827027	899.9624455172379	28.811795518328154	103.63319425296208	582.2656927335513	-278.07894853931623	-367.4432030192079	-1256.2396894991307	-114.13594099344674	-196.81584969945104	147.3192275423578	-3.7156427635353086	-16.828942254029315	-0.6204254055484241	-1391.2344209695675	-1243.9239039538265	-60.17478045434465	-3438.957858836345	-31.329157436082482	-147.29311316597065
1447437_20171212_S	2705.6636724224763	4690.86286194226	1661.6278989941575	715.7105028186243	-53458.096239323175	-392.54268281638133	-1920.8006759425089	-45.88170444076104	-1404.5732000274666	-1949.069093129856	-1278.71104674062	-2999.4203085596455	31.01119758365894	-1009.2233301403694	-1121.6710877641835	-2732.743446616405	-921.2959251770781	-1261.5405668462645	-102.61513400192598	-2342.725130357957	-1541.5292047107014	-520.6532451049334	-207.75565017973986	-680.8345698952198	2338.4534399543136	-1511.2378863818194	-3358.4142649837813	-3552.9764107388182	22.810816523968924	-642.9549397586625	614.7676078865518	-925.1042497568804	3498.680363917434	1984.1535666863474	172.54234479965908	-271.9376835973394	-126.57994149458722	0.05698144117377524	341.9240463465526	-931.375099711458	-1740.02549422777	-596.8561239756455	-101034.15843617576	633.9967955397851	-1881.7475182320268	-1680.5836656790264	-733.9256783014621	1350.390255053744	656.5890825335428	1065.9219852096164	2024.5198082444103	-235.31126109789147	3797.175626503419	-249.41984880913725	895.7437907070098	-156.87899996356418	-662.2911735930356	-637.2748043481724	-997.9556646393239	-1707.7650905263733	-534.6802713115303	-2150.5535134612255	-285.65700237521946	-396.8940754532614	537.7309276294218	-1244.4019748505925	-352.89860239392146	-380.1426573367953	897.4263047138661	-62.51266286751895	569.7293477185926	2979.0811739100227	9586.665461095829	1292.7258191709577	253131.16135700882	6314.838976616779	22832.5280120349	143.40319643155192	-144.36356880531594	276.7671160180746	-868.0295763825543	1303.4717509534028	-363.843044364286	146.39384487339203	-471.23365032013066	-391.9913470605758	-22603.0771184679	-58.17814694547633	-720.5473644940971	-6171.030442984615	-516.2627971848274	5.886461188805981	-1395.5725736974691	-516.9749102579337	3589.3830400627667	-8680.586523999704	31.478650424921042	666.3331306228874	429.6432382939681	-210.52945369480562	340.8381001637838	371.7422853599069	726.9395759336458	-1815.4835445930603	-760.3898427430463	857.070172214766	-3990.137583842804	-529.944893772634	-4091.2109985855473	-259.64540672229555	-304.2979351408559	-80.14141264567276	-60.158645463707494	-663.1079232511381	-368.2293158582104	712.8777815475961	668.136575302226	-1137.1211150409722	-102.69505429561661	-1783.3933189756049	-2040.638432176718	-267.3367522923347	-1885.922256768549	-10382.176840451571	-805.5267113483283	1126.9138071324928	-0.1325091025226836	129.7498771173225	-636.8390585776564	3519.640706953027	-7347.128815937209	-1059.3599998928476	125.91562740551831	-595.5375238952824	246.53825118286846	393.38902146436703	-542.4474276413608	2156.753704302343	-78.96586899927118	-195.13572137726214	-275.2488292782632	-9.682478543375554	-41.15699174980592	-0.995247202865091	-2240.140070427118	-1260.331552868803	-45.98244832227648	-3971.1878004397704	20.34583476241778	-48.99035523941093
1128691_20171206_S	-603.6600741830052	-4577.51065936536	-4420.313787913832	-4958.557621554371	-195353.1488059527	-2374.1944843436977	-1545.660626502131	-1725.1201188043103	-3424.5551711337735	-11010.612617294864	-960.0379183200466	-7573.339141373525	-3973.9273578459706	-5518.7813185205905	-2108.040879812865	-5024.222890208657	-1503.6988352116405	-8149.491712853843	-9460.147013185771	-6768.994568395117	-5435.268365844897	-1728.3776366294896	384.93227635869334	-6284.220828947912	-3094.928405221167	-15999.547609305007	-2659.3737745047765	-8353.220589288387	8538.771841118627	4274.75404512108	476293.8159163	23278.736951061495	4993.304233035314	11757.472467523236	3262.240985230675	3101.312099161523	1959.1878941190053	7561.637411002739	1469.2108951323241	19523.00701045017	-1530.7708544886325	-1161.0729020960848	-121877.3380076029	-1130.7116018124539	4736.927883999784	7077.956004257944	2541.72208868747	1839.1667232162054	-133.5532425411593	-684.1366456130208	-3494.4756581636047	1577.1229827127745	6266.218969784432	-374.76585109516253	-611.5014461100616	-304.10075530315856	-986.5082575046479	-267.04508611081656	-2130.6618914153078	-1749.3313520527627	-148.3104337253926	-2676.123724537749	-1282.8819306647074	-4743.939737723269	-2527.1745927192483	-7031.868867312335	-2339.808952039023	-3239.689696966211	-1095.5183952431478	-68.36608903252093	-237.60997013890812	940.4663231854183	8418.519652731455	2406.2877084357397	-21129.033862587727	-1264.6134214304643	-52261.23196001339	-514.9146616968179	242.61301584636544	-406.1012893358644	1140.6096735902174	770.8373138939803	408.40090105086756	3463.7480450467715	-188.18398724419285	556.1890222083596	-42882.989646783426	-16647.057936977177	-628.8503088929176	-11781.954376978303	-1512.2060535962494	-53.26054895011579	-3475.351731825639	-3496.6052198696443	-6934.8948968443765	-9290.587486216078	-13.535881324034928	-1325.929796768452	-302.6809756290636	627.696415577688	-107.37930906336737	2395.7979328114716	5202.593885135207	3418.189328530483	-451.7837360267217	-1808.876366507684	-5087.093853838832	331.73080901088883	-3322.3164527298504	-8.708537543831767	1167.137696165764	567.4497356162176	639.9832369892081	1721.1651009607804	4309.571947711825	879.8552059992331	5000.110220478689	-1548.6999524675077	-692.4466543520601	1890.6103040948376	-1810.4930300990175	-5023.304067181976	-3462.280900894735	-12273.407149764567	-923.9567984051944	-1380.5037007044898	-380.70593336897093	-70.22461514643953	-918.4134213462746	-6710.26082605949	-13551.20023875257	2616.12595307881	191.46139791098653	-187.81908303400587	-124.05435413812313	-731.968780673933	-608.6316628099504	-1423.8487966930752	-108.9624967552836	-361.0631843223409	38.67183459778812	-13.540291023810886	14.26613126064838	-1.0157388406622363	-3075.8677724756867	-1213.7172949076569	-77.17497684811924	-3633.884812172257	-431.2770558689489	-226.6460707207028
1128691_20171218_S	-78.55005833447376	-3104.503785061971	-3654.1941652668856	-4454.618229639984	-173495.18639869752	-1922.2643201042488	-1179.4267307105792	-1548.6806047591895	-3441.985162281594	-8616.698464065272	-922.5660056731194	-6669.181863484518	-3244.5320473263055	-4614.875698766871	-1767.162175139546	-3213.0492379455245	-1543.2818338598127	-6636.9979660281215	-7814.757605047851	-6258.017541182069	-4868.148361015893	-1739.9726794858452	-382.47906843179953	-5288.557308590284	-2140.588169270007	-13407.397489270072	-2038.2340434023045	-7179.204381690066	5438.569678815089	3431.3902762076923	409790.384538754	19266.146601732857	4313.3171794593845	10453.891296904814	2857.677801586234	2070.9401133086735	1792.4617678731788	5148.541710573558	1190.450859453875	16400.74571736531	-1792.6517218027923	-1312.623807798051	-111176.58227321201	-653.0792983528431	4566.868014749678	6217.875619851847	1824.0294168157216	2238.0258464584285	-380.29287526399503	-605.5704891595731	-2722.2419480943713	991.7859261922367	5813.652118408571	-253.3237288664517	-720.561021337659	-288.72771633665343	-866.8911964508543	26.9370788717124	-1399.7918282512287	-1546.9993934009801	-813.079315932504	-2270.900255379245	-965.3425425200502	-3726.9444908458972	-2209.642660357258	-5524.255392543559	-2111.9715449688942	-2753.5825175527243	-947.6861671741635	34.05633799660656	-266.74527660152114	1063.9790718724134	8018.994888477963	2377.552211873998	-2554.9038389406496	-573.0568654916178	-37231.32208007733	-376.65533005445684	323.81536103965004	-357.4701803009708	669.7991249765946	554.7861837323055	76.69288257786093	3901.3450323118873	-79.9414531250809	452.5939936419247	-41116.62918816769	-16258.669035672528	-551.9670613254099	-9316.136678880313	-1273.6099769219488	-59.41140277240254	-2272.365365440015	-3052.0393359560353	-6157.168559821095	-8901.227371838926	-20.54446673203214	-974.7392516884441	-123.57354819298257	636.5774633841638	144.35657600715263	2463.5281262923063	4651.690904796306	1949.0110013931626	621.9455006899325	477.2035350620845	-4030.4402600592275	128.1249574878441	-3668.1782053297184	7.49639079006522	1113.8618709661432	449.6771233477192	670.1279853748979	1681.2477108929152	3673.29116584648	776.4277965667835	4040.3499708191835	-1500.8663899825733	-638.7423299126189	1317.1255032903337	-1874.1245142930547	-4444.9946775750695	-3311.1038877138585	-12289.372709641571	-949.6055727080518	-1166.3079590917007	-334.278912511276	-400.6603477433934	-886.9143289456698	-5477.588030850937	-11890.613938187076	1464.110575785624	-188.2662779721461	-174.50981691498464	-80.15072367820132	-672.9145110490782	-678.8936879119742	-1323.5183498031854	-60.301262155868805	-254.65487007694483	-98.70772898399491	-13.540291023810886	-45.47955157533382	-1.015738840662235	-2787.6098806752602	-853.6521672068428	-64.0695284051669	-5121.928854717055	-250.79665724661865	-341.95237221912123
1128691_20180116_S	-1074.4305180850097	-5052.322268043086	-5018.453689187476	-5474.994107528142	-215985.38303912425	-2426.518094281113	-1914.6734851097463	-1949.1756594737292	-3847.890163003804	-12551.371874996843	-946.9389925350624	-7728.199931547571	-5394.412354103053	-5662.892848105649	-2545.7099229652886	-5182.795797555487	-1589.0416363128006	-8081.268751459542	-9624.51081421347	-7265.596715576237	-6141.428277065098	-3060.4965042300246	-228.10173751914408	-6718.070690127567	-3289.034906044658	-16578.990894091075	-4332.546886436561	-9164.628483520259	7066.72657349082	4041.30791967433	481802.4309215215	24851.891688389558	5733.164070005031	11923.0773976888	3685.4355886678763	2858.1282791157228	2392.482686683737	9264.826578414222	1430.4816137706537	21716.447940950362	-1567.1311026830476	-1487.7848904333396	-125577.97006386916	-1107.8749646517135	6062.857588874809	6874.1422598665895	2402.589091960108	2808.234746742465	15.164548339551402	-983.9489131069529	-3054.2505676908327	2048.6021758070765	7135.363556619689	-324.4375374158426	-429.453532038131	-310.9471530135878	-958.3849422241462	-648.2160487887904	-2408.6576887527453	-1944.5446749961984	-478.22194848815434	-2718.5840568918907	-1087.0477781061581	-5055.791659511022	-2973.78300662203	-6981.025222841338	-2719.2615922791974	-4100.827157942278	-1231.20337025376	-39.49406820652253	1681.04574859986	876.109197347887	7987.953774455314	2181.293675241938	-23866.78153854448	-1650.5304289552405	-39580.98931253864	-581.9905690562708	165.34941014839023	-315.22537847900753	1421.5202156948862	1391.7466368150906	537.2780671368491	3615.5693725305377	16.585040379049588	513.5968867143838	-41142.85940738825	-16970.275397653113	-801.6692185447573	-12506.649915322052	-1386.3098187624896	-67.68686404823305	-2643.4067887399424	-3782.790999384345	-7061.199928914891	-5655.482921685423	-20.54446673203214	-1305.0043075528342	-99.87294423038952	491.72825426967165	-140.32869256992035	2157.8049427214432	5125.789599977806	1742.5482184803168	-484.9122927625135	-1148.23059414218	-4711.383074167899	623.5745775274243	-3240.4858126459644	102.53682309830549	1037.7481359046342	703.4189418205602	747.2726786831307	1808.723283137348	3895.3894933700103	946.1923326197503	4958.885518437297	-1446.6015190361977	-698.9155017862153	1159.8968528481166	-1406.6094631772444	-5359.171943836309	-4133.173933986698	-12307.179576719895	-988.2973132211505	-1423.5852885185332	-401.44658033296326	-120.94562341371254	-1229.6544996665884	-7304.519200157507	-14136.448050703215	2307.739640809137	280.390652380903	-282.88581712018504	-148.36368641777457	-1062.196120479688	-602.7763079356989	-1288.958363914652	-119.19250147880439	-401.86401779535726	-76.61061748194697	-13.540291023810886	-45.068192127864506	-1.0157388406622254	-3171.888089365714	-989.9199708016347	-76.27130264373902	-4705.279047504847	-397.8847743116206	-371.75105994173947
1162967_20180116_S	-1827.965341234226	-1854.4517194846812	-2258.2544902413692	-1983.674894261586	-112044.14171514094	-1705.784756645157	-411.42941125022935	-1086.400873032355	-1280.9982710874337	-5314.823367979552	152.09969520303457	-5707.885815486219	-3290.3610257736964	-2680.453810275618	-1370.684566619414	-2702.7493260802676	-557.4188004806883	-3675.07755865961	-4300.920409324788	-4660.762185175456	-3343.7742087721817	-2110.5929019374144	-355.3521940215278	-2314.2297078695483	-1052.2451488464667	-7043.126540356832	137.3624830733097	-3996.049279900224	528.5715077631276	1288.6353337911341	265497.30350386415	13333.72189966342	2817.9755951884154	7105.00425211131	1649.1749662245907	1830.530189298825	1259.690406375891	3657.573181742481	1036.3961546384612	10564.860454242427	-724.4342145660835	-524.6093794522462	-19170.59669924932	1032.3993630558516	3493.1151600451885	3143.8373280312235	1729.5305775807174	796.945061487696	143.85614752023912	-403.616119570577	-2167.6433977195848	1104.1135405794212	3850.571672121888	-100.34074498220491	878.1275075172503	-171.17050838827996	-440.57963333440136	371.08551092780453	-1183.9056051921848	-677.9478059387725	-73.41403002396328	-1347.2470419946749	-593.2009721143181	-2585.4365934154075	-1517.6380021295563	-3979.2229962418587	-888.0578264786673	-2051.2456862796134	-669.7650993620259	-68.3952034761562	996.0795826656845	642.1647926872715	3201.9566678382844	1300.0830561566506	-24590.41981320943	-303.36665205110376	-57113.30989549145	-495.5305545992923	-406.66458639266557	-137.37527359111868	494.05114879851135	612.6523264739378	-614.2263995141448	4.016508235590663	-505.7668445064146	-131.37854336757164	-30833.923562185584	-17850.88954659796	-789.3159294325011	-12403.58327354858	-1284.2528222951942	-7.034071367605385	-3498.077873815457	-3664.9326770616344	-5776.383578253313	-9023.57153882032	-10.029833812661234	-694.3655569993613	-217.59187257734766	407.3783976294169	-539.4314050138074	-109.97146459266582	2576.407923574836	957.4982660807636	-629.1355194203684	-222.27878010200038	-2081.3858251428237	-22.092887088658447	-3866.8346003701968	-194.8273200827515	1705.7436330452274	220.60981165154615	-24.39338203737841	660.8467684968282	1126.8652414863495	469.0985240564178	2395.911259043533	-1094.6505687745769	-210.32110494896338	-260.36413883041985	-806.2857169213244	-1770.968200945521	-3685.147601504366	-12173.249414248221	-71.78289792566375	-742.9361654843631	-338.8143737052796	-537.371615486039	-78.85529603303303	-4021.629021043065	63896.28775640643	1792.027996326684	42.52504136969719	-288.70729747455334	-182.3772541725717	-176.21453822234957	-648.5645251137083	-1715.1968088100116	-118.88328609245312	-341.16901495537206	-38.69639297480876	-9.140521590479544	-45.59462405587258	-1.0157388406622352	-2461.2959895344484	-1225.1222433917537	-66.41860181345905	-4510.3952274175845	-262.6211070128038	-405.24342955108614
1590009_20171212_S	-369.0267524361998	609.3529036765858	725.6280766158952	510.5219162599233	58656.253497603524	-1074.1369244547604	248.33221457224772	288.3766819185457	747.8076343220973	1431.8943342911261	316.8214036913005	-740.4393389785673	248.0800841315704	516.3152720154831	563.8859874612735	1256.706844012624	473.8968302098283	259.95399993976207	-108.69712155086927	1183.0186723547904	1878.0197346404639	-222.28392249379795	307.0694416032302	1545.6698019348896	299.0890739807437	2209.801228969023	828.3490879749006	1061.329604802624	-333.93890800114013	-85.84782922920658	-20009.55360518474	-1282.204314673698	-790.1499236395387	-1391.1978252292674	-509.3170763060384	-318.95838912719046	-304.1768178045983	-1047.7001541162551	-282.63627741443634	-1802.9491134472814	141.15757788797328	166.16305992162233	34177.94795495088	-361.2953371809226	-275.7935216396354	-61.22848718534169	-140.78750139231124	-657.6538758794404	-719.2224539968615	-198.94008226561778	-994.6053257435597	62.690916663677854	-814.2684296444681	-18.990182315428342	413.3474734724091	-24.352072896670393	-60.00343483652705	-265.5673989006	-255.90420501650442	539.4818483123445	-20.800095577401407	340.2654976605136	42.302419124431026	870.8121877605954	612.8990231457183	337.3579192197067	934.9749759353717	1303.358841438594	325.76375822901355	-67.7744707887236	-422.137349448441	-211.3214557650649	-2218.9139276633505	-458.4918327749063	-24684.28803444713	-106.05747438020353	-14308.812675417577	103.73227455350445	-92.11836203331018	-57.397461596205176	-90.13266016078342	-803.3532040565138	-1123.3641263170302	-907.0238051477486	-188.90369155537064	39.149024420263686	-11321.355712357958	-6599.296215695806	802.1527453624824	607.2851506980278	-463.4090986267113	271.88856629856843	4102.32293749213	5512.034118864671	7732.348939907051	-4988.193335918999	-3.8705955039116375	-571.9938740632197	-7.974105007454	-109.76927242751196	-466.18839360882	-285.1699118625761	398.39379313058635	358.19708803428875	-184.91141742476339	756.0614595007664	587.2708176642736	129.6643341285008	-3985.4311888100233	-148.19798887304853	-3.246530317940028	-66.64040331455332	-59.69567792874811	-905.6629947926303	-1102.3710114585783	-386.2163767531024	-1712.8629194801374	-315.2532124442374	441.8045949319865	-2115.477269672339	-2053.712266387759	-426.12619293026086	-2681.7986642281526	-12025.635319012996	-381.6723237865958	6.851964295638027	155.96940582887322	-51.073818874841166	629.0123086657113	3232.7309684665015	-293.6796112653412	1004.7701208959679	191.3140889480253	227.8572784588073	284.00596783254036	148.668895874172	2383.7122894545346	-1213.2023510984257	-69.05940117762327	1587.2411935809496	224.6913725062093	-6.535002797348613	-14.828826461591733	-1.1012837920446796	-1684.9017795098052	-1250.3403853158386	-40.05909961822337	-3765.3878494282676	-19.233457066600636	-42.845508792598665
1282052_20180206_S	3641.9794884526245	7417.730363812801	1749.2868654017302	2543.220921631427	-114437.8188367522	-1725.123562318734	-3168.0647667462686	-343.5054256684666	-2481.219786528895	-3771.6320996212125	-2423.4133681535823	-6423.122489997912	-229.627993090955	-1722.4291667404323	-2346.9883520715985	-4675.81728509787	-1215.6112963153791	-2378.7465612230208	1119.1291313490728	-3278.3084180861943	-2309.0132194461703	-682.782514013812	1003.1587752561827	-635.1075375481996	4969.179171252903	-2546.443432156153	-4625.113407761728	-4157.940404631918	-653.6172491243885	-664.900604781813	9607.125610806213	-704.7289656672198	6111.003542701834	4380.590436269274	742.5464909096572	-239.65401866535308	-12.658029156882094	-1460.4035652550663	667.8202637516811	-1635.3167670195317	-1955.663566779614	-369.10873588614504	-92714.10482304264	2059.334798493579	-1986.2696894269147	-1650.9793733340173	-1455.625705414803	2666.7181184767387	1730.2220652656706	1761.278112364501	3991.235998393634	70.65046253885794	7547.905385850657	-285.07323266552345	1124.719105417381	-211.11976960668977	-575.3371265814528	-674.7265429552845	-1602.0650362600509	-2794.108255788785	-884.3411894338665	-3798.468205132455	-461.5527081458265	-747.739960958832	1518.3329319963377	-1811.5676612555471	-933.0900788177009	-692.2559894755286	1609.593542098732	-64.00638621026278	1462.2142178147478	5253.875283033275	17139.19804713467	2332.639148737593	464922.1699010263	9439.775579946374	-47524.49264843817	-96.99066576908479	-1321.890927430889	262.8513433225894	-1621.867826448679	2651.604602550511	-500.4806306612354	-2550.4423235126815	-1177.0840108124878	-709.0615335904683	-32318.40986695084	-17655.40347863782	-1166.7351015500512	-12590.386848904527	-1208.509335887473	-48.322169260170156	-2555.386575243456	-3581.654406526698	-5887.7679587212915	-9004.111847871522	42.73316045522609	1682.7390393001356	871.3914242146427	-152.53871571806962	-8.987225933848094	485.29949132192587	1059.049795581026	-3462.2301463497347	-2017.2661414995173	-86.59463155959929	-6687.408323417308	-896.9528254071674	-4235.978768336559	-362.808640535745	-599.2887255489554	-73.91314521668394	-55.92905093108128	-602.3640252071474	-170.88549455127423	1657.9862466023555	2051.7370184185224	-1234.1378097269187	-513.7258908357671	-1504.8066493127894	-2074.1446928927494	806.1170435388144	-636.6334177365902	-12076.497511096422	-744.8907949705435	936.9174498795205	-309.47994207162105	-164.41460864150525	-936.245398521083	693.6248408855918	-13365.086786231208	-924.6224346323443	-97.9358420718329	-1234.6424519712007	-177.04165655538637	701.6288238855946	-671.2760852566249	-1599.8665550351	992.5915677326146	-462.1628471077547	-372.9328797449987	-11.271431030588873	-40.75956841833524	-0.07175143359185743	-2496.137585945028	-1230.880499993526	-38.64165006208335	-4174.4846343914305	132.0918839449264	-138.28785609420498
1316935_20180417_S	-23.382145092615247	227.88648592210757	1494.1027965260155	20.203810880227138	15728.214655434218	2609.705546367177	930.4009724757971	341.0520701695973	695.4988612264906	302.7782802599395	-183.30930531086779	3262.490659136989	925.214108375636	737.7308672566269	356.0294156386972	-180.40238056475573	-801.4016753757442	-291.2168824643686	1360.3515904622254	953.9563509840609	-1125.5828701167293	-2081.3055854123086	-1835.125328127127	-1397.2944111182496	-750.0120383482667	402.20617320865495	-1346.2429540677695	-1417.2442019372338	-507.5629550050875	496.40322645903234	-10416.79354906063	-1078.8610538709374	-921.0424836108681	-1398.4487597973057	-648.7398886456667	-274.6027033059695	-230.68412770027692	880.9246489144548	12.33985569266872	-457.4596724882663	-981.3593752630809	-1074.835546031994	-104454.15729171134	-2354.5139185503663	-1314.4517598416787	-1347.8308921264656	-126.85400723574458	-1554.4343874224164	-1020.0231129890853	-400.93290277037113	-1295.5013779667324	-1045.8773436528868	-2485.053333335838	-161.7926682095828	-1368.2364890648598	-16.221587289680485	-593.5900667045072	-805.2492858116834	517.7333533769852	119.5890610432657	-278.1118051284775	854.0228851027214	23.349967358338063	734.3490044203572	-380.2649556723927	-160.5479905819484	-413.598015417072	-169.38917075950667	190.6584358228115	-55.23767296684438	-185.97924896006566	-525.2321662068164	-1627.78970022663	-9.734994670822289	-24582.39013888814	693.8628290755132	102298.99476588017	251.60423209399926	823.1434785588087	210.9437359628905	-558.8466516541903	-95.42662592510646	241.34770743945182	702.2010633234818	279.04166493600906	247.7235688094845	20381.760816342332	-13749.037988980986	-228.91891941293716	2216.4780922483988	508.31547482789847	82.04340276668049	-622.1353855613243	19210.04579174658	-5274.803955726921	-7921.125122265726	-16.129041810222297	-319.7199489625125	-116.92532045464418	99.09298747200069	187.3584961336869	-278.3195240066743	444.0195460614059	432.5559423831437	894.5433502662227	1043.6720082276242	3051.6180678160035	-239.37512175484983	-4267.668005011493	-111.28007774501157	7.173606725003765	-86.21570261818759	-58.430833676622285	-887.9070572537269	-1021.8403648891932	-355.55779384528716	-1373.9821716875867	-75.06373543213311	174.12631532628438	-2142.4060131846027	-1919.5686408788088	-2326.9683171955944	3191.679726988686	-9683.525644667774	-533.3842825435083	-183.61595446737738	-76.36676444014478	608.9193928419087	-39.65175185994144	4423.351390405995	11741.264794448805	-599.8624334024526	327.17557494871176	300.06535047382476	-90.62150563094274	1172.4575943235977	-311.7409993133608	-835.6295128569453	578.0094937013916	2658.90872905043	-97.87938931349026	-11.872177133562134	-30.332444293849505	-1.3610663887538648	-510.1957814325967	-1225.9278073352434	-73.5030656166895	-3189.407343969801	-138.26035847765422	1095.7797187127665
