	Cluster 1	Cluster 2	Cluster 3	Cluster 4	Cluster 5	Cluster 6	Cluster 7	Cluster 8	Cluster 9	Cluster 10	Cluster 11	Cluster 12	Cluster 13	Cluster 14	Cluster 15	Cluster 16	Cluster 17	Cluster 18	Cluster 19	Cluster 20	Cluster 21	Cluster 22	Cluster 23	Cluster 24	Cluster 25	Cluster 26	Cluster 27	Cluster 28	Cluster 29	Cluster 30	Cluster 31	Cluster 32	Cluster 33	Cluster 34	Cluster 35	Cluster 36	Cluster 37	Cluster 38	Cluster 39	Cluster 40	Cluster 41	Cluster 42	Cluster 43	Cluster 44	Cluster 45	Cluster 46	Cluster 47	Cluster 48	Cluster 49	Cluster 50	Cluster 51	Cluster 52	Cluster 53	Cluster 54	Cluster 55	Cluster 56	Cluster 57	Cluster 58	Cluster 59	Cluster 60	Cluster 61	Cluster 62	Cluster 63	Cluster 64	Cluster 65	Cluster 66	Cluster 67	Cluster 68	Cluster 69	Cluster 70	Cluster 71	Cluster 72	Cluster 73	Cluster 74	Cluster 75	Cluster 76	Cluster 77	Cluster 78	Cluster 79	Cluster 80	Cluster 81	Cluster 82	Cluster 83	Cluster 84	Cluster 85	Cluster 86	Cluster 87	Cluster 88	Cluster 89	Cluster 90	Cluster 91	Cluster 92	Cluster 93	Cluster 94	Cluster 95	Cluster 96	Cluster 97	Cluster 98	Cluster 99	Cluster 100	Cluster 101	Cluster 102	Cluster 103	Cluster 104	Cluster 105	Cluster 106	Cluster 107	Cluster 108	Cluster 109	Cluster 110	Cluster 111	Cluster 112	Cluster 113	Cluster 114	Cluster 115	Cluster 116	Cluster 117	Cluster 118	Cluster 119	Cluster 120	Cluster 121	Cluster 122	Cluster 123	Cluster 124	Cluster 125	Cluster 126	Cluster 127	Cluster 128	Cluster 129	Cluster 130	Cluster 131	Cluster 132	Cluster 133	Cluster 134	Cluster 135	Cluster 136	Cluster 137	Cluster 138	Cluster 139	Cluster 140	Cluster 141	Cluster 142	Cluster 143	Cluster 144	Cluster 145	Cluster 146	Cluster 147	Cluster 148	Cluster 149	Cluster 150
1068841_20180306_S	-3.9485853949141183	56.72847198694045	-19.45026379844734	6.718336916542101	123.12931331052751	-6.9379056374826655	-610.2369327799364	27.465736614150643	-33.12008819027282	-7.525926885290784	2495.781297404389	-11.908227534623117	1543.7851568879432	180.0945882960732	1060.3967169005282	1544.4846310592657	-89.88395276637493	223.6639899682723	1096.4798867646568	720.6704095138775	1344.6384785163627	338.7278893125167	1513.9202872403075	405.81438559842394	81.85442772180305	16.705275170473076	10.460436636829057	1453.3614557955789	1153.7450852969405	1652.7848867833945	4327.630992255895	1527.0272369686727	665.5630698846189	97600.45403893117	1815.3561281183047	2700.047664918846	8337.260165388121	135.7667942602584	-432.40496622100255	-36.14485306437666	-340.6378816345509	898.4879233357824	2.2885127489362276	-911.4075408614367	-604.8274130867676	-598.3451094845905	-883.2920515514734	-528.3712519876597	-1692.828194934913	-1850.5804576746505	-742.4900344271346	-270.4507388804492	-3436.811419483352	-278.10741410024366	-376.4913556301983	247.90730469023038	280.181130767829	-130.52153649581487	3.1742360875923623	-274.058049466541	-328.79200299560216	-2434.546946729877	17294.803878256138	67.84870918286249	709.3561453326092	-5.473985550814896	-149.69731687846308	-1280.6137331593197	-30.35694552346637	-1391.3799243591716	-68.25061097983897	-58.721006075104164	-203.39379966344393	-40.39583170716146	-40.54067710872187	8795.784844833199	-5569.566169062549	-6.522866620459739	-4.820025949927732	-277.996647759595	184.82858629983525	-2.9605801582862705	-201.00433281079728	113.70180342652384	32.65530061551135	334.6044422505102	582.154487999909	-4234.597699651535	-2312.6911754232365	12.476993770096623	-1104.9813643150655	-703.0875031008192	-438.3368865104094	-2164.162967599921	-1489.6460276090932	-2.0100906412046764	-11790.022789839473	-451.25577393910413	-735.0554595967574	-74.66602655774967	-1243.9819132329758	-765.8176129113504	-426.3224250841972	-146.73730398506132	-324.23913750958036	-18.98660476042026	-372.0664669946432	-33.52830357992572	-16.654172701571827	-24372.071537539057	-582.8692639998662	-357.6135468203702	-718.9397480882294	-943.6978985715632	-516.4626591811922	-810.0669094774348	-137.18024897527113	-287.8111964326249	-731.2114079558921	-226.4673182788374	-1746.2310345646144	-282.0838459437125	-170.13539381815167	128.35583580601667	-19357.81819597048	-2285.718231177222	-92.35461765213586	-14740.96860881307	-1050.1550518051404	-1347.6911957850853	-651.7659150077102	-7.5510530800464295	105.56552859498227	-129.64865444083986	-301.1924608044019	3.0621562579465067	-3376.930627083295	2962.638626113014	-96.66996608131763	-519.715953877529	-13921.212234983672	-98.56896957166796	-4563.989685981146	-741.4683950317371	-8739.994702471777	-14.18578797061001	982.660064160109	0.7689132732448343	-30.125578307900522	64.32808735208104
1447437_20171212_S	-4.441413844715409	-77.97422562828143	-21.20793800324677	8.590585014923874	-63.45628573743454	-25.95336963576359	-1530.649792238502	-5.658896597852664	-184.0775129573885	-5.538163773385829	131.27329543743372	-12.088698497948082	-951.7932784216919	-980.1609639926496	-680.834569895218	-1291.053619115286	-16.349517825848125	-2351.895544085195	-1423.037055420412	-1517.4072035499157	-1636.6275626600673	-1628.762034108102	-645.2362370060237	-445.49718362184666	-23.86820744155864	-18.81299639763193	-13.417798315797317	1871.4728606565825	1424.6321489562642	4700.266915303633	-317.6155075504731	-918.2710919449883	-139.97679251993577	-53479.267263218884	-3298.149773926182	-2148.4610642496373	-101033.03837144098	-1470.398374279407	-244.80606215292914	-253.1567377256235	342.0976708904048	-4798.892758151145	1854.800290522432	3797.175626503419	1270.0857346580315	2024.5198082444103	603.7210523777935	-1661.4164904885495	-2023.7617430531955	1361.6396379780454	-875.166796625319	276.7671160180744	-3973.1770362532607	-712.0630999624145	-908.044554593809	-1617.780176079361	-238.81050455219793	-480.2733408614258	-2176.885640311989	-1757.2582808051307	-1064.267279021129	-732.5993849816765	-7319.061026366394	-240.35580926182882	-1098.1951539492147	-12.605235274683814	141.18918041854945	2108.314001606765	-41.36056028855622	-2240.0825223410757	-91.68828878215238	-60.352045502210785	-23.27322397024656	-17.268966480173308	-58.0444420625662	3133.8398933494354	-6172.223021613501	-5.747624476433881	281.7728922187398	393.4177201572353	314.1698323254018	-4.072670220244203	-197.7438587705232	-581.1141652100946	-419.9235584871917	857.1752142747899	252.364806850533	-4110.122784008407	-2331.4007417467055	55.456058151613846	-926.4523847524072	739.7154858865224	1184.3474100148997	-1783.0475836923285	541.1619981927178	-2.050498652010358	-10381.214356093278	-471.959992682799	-1886.089484634595	0.2558509593636317	-1260.3866445101478	-261.0421178012859	-1309.0400545022549	-48.45879064853964	-235.31126109789147	-18.63296820616624	-681.0229627378894	-190.30532349544453	-40.67476094691561	253128.6766253891	6276.398333132913	968.0948733539781	2818.399872261336	9720.94209962228	3770.4614740243173	172.54234479965862	-326.1802281852682	-114.49806384187643	-516.9155714011222	371.7422853599069	2711.689499194529	7.496065431641871	-298.8865445212077	-282.8255852375304	610.0540114946798	-1084.5559958735494	-140.2865256092085	22832.862395378706	135.63444259716653	445.16841624786	-314.0939815386678	-5.497011370793094	-425.8673363541107	-391.92696977419274	-760.3898427430463	131.4651372383587	1973.3427664758003	-1428.3049747648636	-338.3894659121404	-1388.4967820538018	-58.23651230364827	-459.4587057697662	-22589.32711379508	-738.1161818149299	-8677.884724794203	-16.547750736590544	-3990.137583842804	633.8345886746083	-56.87873805422727	-34.18688782252591
1128691_20171206_S	-0.5410606475858403	-31.070528291267006	-23.744105595809742	-36.289687839539276	-257.46209993029	-20.225751823867814	-2322.8393766529025	-13.581357229622649	126.36218623509608	93.149314809724	-68.77824585902796	-12.15633179076407	-365.8809134507046	-746.7210059652812	-6284.220828947915	-6083.866513188571	-3216.755509645198	-3987.199064506938	-5610.4099887853245	-16033.698597298215	-5275.885908942077	-8541.404305437138	-10544.113699557052	-1100.9238092237595	-38.19420228845613	48.662496558914924	23.377229946529756	-6809.032715765512	-3703.683261852915	-7308.515096553583	-2168.924042429958	-2035.196423619901	-2083.959570724765	-195354.13966682344	-7626.141064986754	-12016.361915438794	-121875.58244077349	-842.3092731137949	-1702.3306572378917	-369.88692026570243	-2122.9515102106147	-6153.632656139054	-2623.3914087109188	6266.218969784431	-2282.3334487836846	-3494.4756581636047	-367.19786137976325	7024.195720926149	5034.596130519008	2193.9705544075096	1137.3126378607758	-406.1012893358643	-3633.078220429431	-227.43981674533916	-1086.4326778534914	-5427.479720791021	-4537.654116758333	-5602.061412259334	-2784.39522717655	-1654.1874305448944	-1931.645637821428	-2222.97764858884	-13360.545945995895	536.0958069855074	6488.197914086457	-16.56727666328747	-268.11047760204843	-1466.2201239469039	-42.17921463337043	-3075.8283359421725	590.1882926153241	642.2464061423226	703.53312994744	-33.49963617774183	-81.99775408106916	-4211.422062778249	-11811.189418020518	-6.596636212713989	26.129314850356387	-731.9735323891902	-40.675765143127364	-4.483982115655399	-342.9717422656424	-229.57500051440593	565.338571414597	-1804.2588286390016	-116.2041016070442	-3304.2182338950447	-2029.2480456227845	5367.105927258809	1009.1397654415895	2932.467484299924	-1407.5380870343747	1889.0814935868304	4478.387301977113	-2.0620524287743476	-12274.172620744395	-623.1116121271514	-3462.1675472371453	-382.529115058717	-1213.7907109466587	-5028.4198761879	-1832.9325317100347	-225.9973982565542	1577.1229827127727	1.3292748440918405	-923.5890502874607	-372.25045383685983	13.496188165511228	-21128.87714874095	-2058.0864770725766	-1093.2556757118894	752.3699278701193	8676.906575353201	1515.6505092296345	3262.240985230676	2786.822166545471	1801.1886759462275	5119.997466467899	2395.7979328114716	11398.841023302331	8931.645472187942	702.3827588942663	1755.833148624647	476312.0043998249	30529.67380317659	-733.2451805581634	-52245.909900896695	8111.647266479124	749.6130223863488	588.4462008939204	-9.991118299541261	-1729.0001797209134	555.5644287200026	-451.7837360267222	274.3166155092166	-6007.252020082391	-2867.7766651225124	-1137.769126417415	-3482.0197271932893	-16647.12900271326	-392.6891695055807	-42870.36866275567	-1810.7673551876885	-9283.022322245368	-19.634977139113513	-5087.093853838832	-3689.101275929745	-60.614396839736926	-136.10802375259806
1128691_20171218_S	-3.924574340308665	89.33375135055817	-23.31675937935306	-33.766616310744446	-71.14390267820157	-28.417459334269324	-2435.1402473475496	-22.099508042980567	9.139691531274831	9.747008587808597	-404.94582982161745	36.22146147313106	-706.555630399509	-450.1908305256038	-5288.557308590285	-5336.5450976607635	-2215.794476334284	-2402.311102300562	-4673.109426716346	-13433.64565113207	-4826.053084196965	-6762.680190394169	-8721.344666567067	-1251.4741261632898	-28.310680769913443	7.901552846549336	14.114579530239709	-5596.6076012449685	-3071.2568993163823	-5806.0121073785685	-1811.2683072420614	-2105.5518384668253	-1765.844856937535	-173494.18478081582	-6792.596253082143	-9617.66609513992	-111175.37449011723	-1179.0940552073253	-1377.337009507756	-253.84686159067667	-2027.2330259069934	-5326.220179014199	-2279.6353217143833	5813.652118408568	-2026.6038955025015	-2722.2419480943713	-573.3606414489727	6183.6812098320825	4733.711259649422	2493.826667423801	673.6078135132648	-357.4701803009706	-5122.810997412296	-181.909991263532	-1099.291543609202	-4651.535168132619	-3623.873575798424	-4473.613118947388	-2358.166428624824	-1479.1626511541435	-1474.2281746685921	-2132.686221126225	-11693.426556715704	639.69547097644	4726.557295293378	-16.666100469682853	-245.00569140444486	-1371.651045903169	-45.819720595266965	-2787.5649170632905	473.98343266603734	669.1082240928827	720.1091344596142	-48.36186281090377	-74.63094877534108	-4308.594304646634	-9334.319895564382	-6.409673049194657	-4.861448994310038	-672.9195406093813	212.83679952794955	-4.811487883805429	-237.84805625662207	-201.0623082944935	957.5649294479545	479.4559462092329	-74.1330394690994	-3658.718481583918	-2120.4061969367517	4647.25951659985	916.860724166126	2287.5845671821007	-1147.5307146151226	1314.5084633806318	3629.5654153792266	-2.0620524287743027	-12289.034376513027	-605.6862870266558	-3311.2221591215734	-335.8340007501297	-853.6552867602463	-4448.679696195544	-1735.1780519468039	-341.30930779434635	991.7859261922367	-17.99018152584748	-777.0569052883808	-313.64499321766795	-45.66178190806779	-2554.1275981400627	-946.0379926161345	-981.355555090978	421.62209700665466	8239.021529380087	1967.4029092869075	2857.677801586235	1951.5279830358404	1701.6287502677126	4363.92499666374	2463.5281262923063	10212.047463494713	5746.267219310907	777.2951380816453	1446.3850161933287	409800.83599264116	25352.01051226012	-371.5069355367099	-37218.825980709335	6479.142369780298	367.4928960587663	585.9961266341411	-4.870836251478757	-1183.1086886983715	452.330088782413	621.9455006899325	-113.01827979419248	-4743.812039243464	-2445.252413379182	-980.7849785768113	-2279.0869705143214	-16258.7408496541	-357.9658328012187	-41103.31948366312	-1459.2838956298137	-8896.47485790032	-16.556048476625723	-4030.4402600592275	-3265.9223935729497	-42.55524131054362	-97.48184311028817
1128691_20180116_S	-7.856962646172288	79.51366356043738	-26.021263801355236	-48.67044426089614	-64.26019255684986	-3.7826153958093434	-2866.2204721165663	-6.554384589692312	349.5485752807171	-8.983848170178938	-122.74319292522114	-13.021626187824845	-1348.8662575461585	-466.65188419905394	-6718.07069012757	-7102.532298351754	-2995.5287141832187	-4124.6735752225795	-5906.871217118396	-16613.37904435384	-5431.844202655221	-8497.716077246736	-10686.661378034793	-743.455951705514	-11.151981710407332	-48.5338263134115	-31.76983720800157	-7495.732277505113	-4102.091380001188	-8003.223496999373	-2212.7826355231946	-2236.314555883375	-2212.8424004079016	-215989.1314800923	-7839.546610874708	-13493.098464431083	-125575.6799334465	-644.2222110825687	-1742.3813521119873	-319.89537576867093	-2291.4427261857036	-8091.72003768946	-3372.6067891292105	7135.363556619685	-2747.321963887317	-3054.2505676908327	-209.18786711341863	6818.882359717636	6348.128533563387	3085.622401024927	1419.042619208176	-315.2253784790074	-4705.816439742331	-515.7368276168654	-1110.8531251053967	-5798.31866610314	-4828.041343888588	-6220.530156091647	-2806.8395702838616	-1828.7925622060252	-2420.9191948615685	-2300.2541776202233	-13941.443235228104	639.4812206841203	5086.680165468379	-20.740288963384614	-293.1689376848943	-1331.2368748363644	-35.40786802670789	-3171.850370896911	722.5282068165727	750.0543025728775	1101.6600114185578	-45.02325785499675	-64.29903111296542	-4554.6564748013625	-12562.833423930793	20.113685770223896	-4.868845166196587	-1062.2006453571562	-123.43458400158715	-3.9630916044973503	-383.0424868102608	-333.19065717947205	683.4613847531541	-1144.1173229229987	-141.31379285468714	-3209.6734459130275	-1086.399052720302	4772.425119181508	1125.6104785206205	2983.6627755257887	-1430.2847675180124	1157.9494553992338	4463.316560509747	-2.062052428774376	-12307.861680137412	-604.9221384183389	-4133.403199161499	-403.26040896564837	-989.9048015050123	-5364.7654972195205	-1728.6787452676435	-371.05166717998594	2048.6021758070747	-20.437433873404387	-1173.8446500868724	-265.41606103176565	-46.03819297924403	-23866.53643703764	-2508.526936645909	-1229.7108068593589	511.41314462080726	8240.642100025936	2155.8061804869567	3685.4355886678763	2725.9833097949463	2182.106052353509	5640.944874332259	2157.8049427214432	11599.511467808545	7403.633986542775	1294.938140842563	1326.558915738743	481820.02485665295	33144.71901756676	-605.4460538876383	-39568.39816577517	9525.020706833637	1248.646748685212	854.8130404488993	-9.73696519393771	-1752.5677881321121	514.0965821298485	-484.9122927625144	376.72899956827206	-5900.590896692497	-3075.686746293236	-1034.1169364174234	-2650.0877923705457	-16970.348564266817	-541.4306618863861	-41129.431573824775	-1814.605315580624	-5645.68686808132	-19.634977139113506	-4711.383074167899	-3778.192482290095	-42.826163775215505	-122.87822723996591
1162967_20180116_S	7.045934229726984	85.88006955806395	-23.321180103289752	-13.757871172891626	681.7655677852064	44.91859257660342	-1688.2100546519923	-12.882283696264967	47.038355678843445	-7.003687338119758	-541.3705860888736	-11.055805011893504	-1362.9557810020451	106.95308736960033	-2314.2297078695483	-3830.4536274656093	-1199.0892444507717	-2053.5202020282923	-2934.247489383516	-7051.446919973314	-4435.794226920762	-4106.724356700879	-4996.584298611839	10.82718959764985	-41.90305850045738	16.088967018227734	7.9298202633580726	-2776.524490053138	-1664.0739245220539	-4229.6846784451645	-1633.362926278225	-625.3770357670028	-1292.742945790572	-112040.36763583923	-5617.207986956724	-5640.941465450338	-19172.008431633694	-352.99517357080185	635.8406324188937	-105.50815198018086	-56.87699657736889	-1751.9687115686502	-1155.2710642461525	3850.571672121888	-1304.543125141936	-2167.6433977195848	41.49939050474359	3101.6403971579207	3852.3509425356415	873.4954867340275	490.2444146075377	-137.37527359111857	-4509.310297887613	379.11184840153874	-834.8693224112443	-2923.4761732097477	-2429.326254381662	-3514.3821090088186	-1368.1398353359345	-630.050278452934	-1074.609342480092	-3066.362976360891	65371.30774997388	397.4799350215236	2846.598519705056	-2.1693118592851848	-233.0951470478964	-1759.7985223515514	-45.79181635382187	-2461.250101608718	246.83488943785306	-23.728025291476616	762.6227606641266	-47.49258142605998	-78.08968388590108	-4361.899612287578	-12427.984924960141	-6.596636212713971	-4.860110352660837	-176.2202610674501	-513.5311786026269	-4.350097302847738	-324.69841318656324	-298.94824777980966	367.2672226733548	-218.25821224808936	-173.46377303768642	-3863.5703745917867	-837.4271511600556	1382.9213825265936	341.68009761031806	1342.8693874617911	-782.7308027109032	-256.6709157360181	2158.1061299245953	-2.06205242877435	-12173.197957096278	-140.529910937239	-3685.466280839286	-337.60213976083605	-1225.194273608978	-1767.2068656714819	-1187.2474852477076	-404.59415718941887	1104.1135405794184	-20.367763254763954	-824.4028419212319	-148.96670154071637	-45.85004290571834	-24590.1821244989	-1617.2239163512718	-661.6923886819613	1074.340876224764	3346.012542518679	1368.7583286778013	1649.1749662245898	2276.3111360842136	1105.9276955603161	2715.566279945219	-109.97146459266582	6753.3850442253	792.2263465711857	218.50962470932086	820.3396384511544	265494.8191336929	17141.074448803643	-753.1459430660941	-57106.43518040095	2906.4982166586024	-131.39269413456577	-138.52597216843878	-9.998804032482	-1048.8025131397662	-131.681642710708	-629.1355194203679	117.47425663817248	-4348.433201929203	-2914.7399503481247	-927.646605030306	-3505.689355161757	-17850.959121812044	-703.3254221750962	-30823.631845393247	-1572.9030343064367	-9015.80846336781	-19.344879965406413	-2081.3858251428237	-2821.843344435065	-68.56611921052267	-134.86103135594888
1590009_20171212_S	-2.5266586885958957	131.01809008759935	-18.455628091602907	19.48142566416677	37.1036481044908	47.94694779923624	1850.2308002008358	17.13352083064004	106.8736159068767	1.1133611975125428	-55.28708535310815	-9.761788659882829	-135.90312279196587	170.51626139432528	1545.6698019348896	1644.649095162522	496.2713573059191	1099.438120452318	728.0655525652146	2216.1329369202685	130.65468602253713	521.3052329220845	43.95985449587715	-408.4897747465519	-33.75108114162326	46.228331421802665	25.900399764519364	837.3122335709554	510.80042521159976	3191.244915318879	-1134.1833634903412	846.075436179156	356.728921358751	58653.547610923575	-677.3107272384368	1357.0539675242617	34177.15951534455	264.77337422068285	-220.61180480835435	-20.839711303260856	975.7120513974385	1121.960613677551	435.76048385112244	-814.2684296444677	631.7947271176436	-994.6053257435597	-732.9819438103955	-51.953717048399994	-341.7243124833003	-619.7706231597485	-95.50995865058212	-57.39746159620495	-3759.625027800362	-186.14305079540463	-560.0124828510121	309.2365522918535	840.1661516270287	1205.38183930794	343.1871869970282	499.7847124371897	-286.08196544087696	-2080.932131497474	58.394366758055355	-80.73208944488421	806.9289055897043	-11.187007756887121	6240.415555525853	-1039.0331960222616	0.28031121192867087	-1684.8898915271823	-78.69437155913455	-59.779994094610196	86.5784604245881	-13.314997779037231	-49.9034121897494	5148.315492457389	608.7991230190822	-6.537249706735588	-4.820859675318513	148.68216490855949	-464.99835228666905	-3.1657630753552914	1471.1969077268923	210.19360481891272	-45.25351628807675	764.7390022592549	198.41644554790582	-3976.0849936608934	-2341.9116016377734	-836.2441801125291	-1099.5561553720374	-1070.2437446210115	10.507640436024303	-2104.492834642935	-1584.0777471687468	-2.0653572283328785	-12025.219940136316	-598.2893488668514	-2681.9854746844503	157.21546350794316	-1250.383381897613	-421.0843135796757	-310.5345488717028	-42.33059300071103	62.69091666367876	-20.070550975712276	-196.9921291679257	45.560996552168106	-14.299748395255556	-24684.098552310516	-465.6834429532746	323.327132782194	414.493432592291	-2243.033146753277	-417.5796499111078	-509.3170763060384	-248.44745519601145	-280.54560148085443	-467.71686496020834	-285.1699118625761	-1488.1201456241788	-352.4603686616867	-34.825300975098116	-174.06564241065246	-20009.390820878332	-2150.5576828430108	675.0387418978817	-14314.975643130394	-1358.6819528645256	-1372.4634825784133	-246.5335304813134	-6.35318061777018	245.50704168363697	39.08473505618126	-184.91141742476248	238.44725182543763	10284.768404068676	-749.1852436112202	164.2723983248586	4103.698058696121	-6599.413542446634	757.5804924046871	-11311.998424841058	-399.2010635104505	-4987.419942319619	-10.346572768012592	587.2708176642736	-148.32623113253248	195.00584626079447	311.86391297283495
1282052_20180206_S	-6.331593738982263	-91.45327251831102	-24.092476272559345	-48.7096732819417	11.109622259379455	-38.28511223979656	-1397.7292195721413	-3.081771183412877	-246.76086680378148	-10.541472209375069	-163.50792200513442	-11.88525133417506	-1040.0733208112615	-1396.51181850202	-635.1075375481978	-2008.8920582529263	529.9408710611096	-4079.801560959386	-2618.692609634807	-2556.293213572859	-2628.971695926358	-3078.557647876358	705.3365011806018	-929.3194356304904	-45.715521275210286	-35.37932656950129	-24.57582107734257	4588.530349889437	1315.3032909475469	2579.699170198048	-1820.1775610567238	-2006.1083775190536	-541.0016599229157	-114470.52390061488	-6798.296260658492	-4190.504925985246	-92713.18005920031	-1763.5381380118195	907.5384279236159	-287.69982981094716	77.02067548217745	-6626.234204316126	4716.392449774187	7547.905385850655	2537.1456326556136	3991.235998393634	1610.8849243231612	-1629.0853171422364	-2343.6164025753087	2762.8079559752814	-1633.835248957399	262.8513433225894	-4181.764062928863	-838.6379377648859	-1079.2531234829041	-2101.0781991069725	-266.3662933245514	-1045.7241401109823	-3807.949397997094	-2873.058483759899	-1702.8517162362932	-3094.9683439546443	-13027.056170920754	-417.12911617015806	-1981.2117615483785	-19.14179347260716	-234.19276514755998	-1646.5571035268931	-44.65014954976909	-2496.0840686401275	-76.92626965197287	-56.440384513763135	-274.3725123387197	-43.23088466473753	-37.32095123457968	-4737.71108724086	-12591.21275626539	-6.18560368385104	-4.708968536039471	701.6566956803936	-4.6620521396405366	-4.325292756601009	-446.63170872870313	-1220.3139189763992	-694.7129707292249	-86.5588277460881	-169.83668783823367	-4270.378699324999	-2343.244954923373	256.31164573909064	-863.039154517676	1737.1930346081049	1089.7782534864082	-1506.1410596673643	1808.111968871965	-1.9440826579332087	-12075.419020765463	-155.83549423188427	-636.9252946404604	-309.53535634095755	-1230.9459821658336	816.6571661884763	-1363.0515796055943	-137.72467002747928	70.65046253885794	-19.554428049532564	-612.3047657414468	-339.2175557110341	-40.51170329755685	464911.8055529678	9133.424668046096	1737.1634411265827	4764.168665094145	17379.88060826944	6608.805355407001	742.5464909096572	-371.3689696812932	2.1263760278329897	-531.7945640628859	485.29949132192587	5571.5982877395045	-651.2522233290488	-668.521650055606	-434.019936716068	9601.875559141577	-1231.8077857207409	-625.8305135132692	-47528.48262033642	-2616.99418104155	1084.5536478709068	-1124.881838883178	-8.691623957528341	-1220.8729760830142	-709.0168136831995	-2017.2661414995164	-50.53961304868149	-4022.4009065195296	-2884.518980303538	-1109.7657911880483	-2562.662747114345	-17655.47341141657	-873.9681400058972	-32303.343853942944	-1373.0746253338664	-9001.80238843821	-19.463171798472025	-6687.408323417308	993.2306706216768	-55.75578750192675	-111.98903711657559
1316935_20180417_S	-5.507751294338152	-183.90149141675013	-22.569439130164874	-21.17030887970835	103.14318725602138	-29.822669361481143	1042.0394478200726	7.371153346642801	-173.93804480705344	-9.539267828078861	614.8715975321007	-4.498765928048392	-1937.2947982684855	-351.62951221256526	-1397.2944111182496	-1567.3056245793796	20.509485072318967	-118.29812441816102	849.4643742070475	416.7402253325199	-19.14436761439174	-256.75235762748525	600.5231663617433	137.1551596354857	28.2405059362339	7.936356546328641	2.833615320078022	179.98740603376697	1213.9885452450035	4379.919667576023	2861.54626933395	854.4680642411795	513.9127573427163	15739.042597900814	3171.733706212308	469.0247209141744	-104454.3866636301	-825.4223012300185	-2453.4874928962977	-171.47559514983743	-1232.381187517391	-1379.126543436836	-1784.5738420732641	-2485.0533333358367	-303.6308325634345	-1295.5013779667324	-989.170905316445	-1328.6130046034816	-1223.8575257081466	-1669.1208577214466	-562.2747024236533	210.9437359628905	-3192.433156038131	-729.6273846536124	-164.09867218575192	-253.71995796311967	170.69145785352157	-166.1381375360179	838.7091127333579	118.36197651388147	235.15758094391276	-3049.514950412521	12422.668445875448	122.14279881909381	401.89114629514006	18.24378414395396	-125.08532074775988	-857.1314970247263	-40.32893642475239	-510.1970149191014	-81.80161910358727	-58.802210258854515	-103.58780756947287	-44.14084539412263	56.509997333937726	-855.97816056098	2224.9669755120376	-6.5771577923299525	-4.8445322454538085	1172.4591721700704	195.31110385799047	-3.4663746970902856	2625.9807004598333	311.1487727188601	49.92720200494978	1047.2715100881474	-94.40352945785565	-4273.854124205526	-2212.594103092828	-752.4647906524531	-1067.8651421913057	-711.6506699183991	-200.61362127721577	-2142.166138583803	-1299.0490737763655	-1.963344290231099	-9682.509185860668	-241.07239651302186	3192.0409328837072	-74.20186195013187	-1225.9995494245113	-2328.554584815254	-312.5020222125231	1096.0867923471346	-1045.8773436528859	-20.211609148180436	-642.2653649086876	22.451307764349934	-30.949351051195112	-24582.151628907206	820.427748822608	161.69249274952108	-164.84483297769154	-1678.0782687837382	-591.7220093301318	-648.7398886456672	-229.73728895930316	-236.37974287066635	-137.4949432577596	-278.3195240066743	-1515.1711500244764	-512.5962891057054	198.72775525588577	-43.884058402996175	-10412.790981768523	-1133.686095041344	810.2461194062048	102298.21337195138	1107.0400172053069	99.91805048464994	304.2937229356585	-8.952146428386511	1338.2553681892175	249.03732551511794	894.5433502662245	315.053765727262	-3275.639704396313	19230.151770242646	323.81521070694157	-623.5810410597478	-13749.106647512464	-120.29420963527564	20389.910265341186	377.2287622709033	-7921.327168809536	-7.520664982051227	3051.6180678160035	554.7686440753678	118.82004304585777	468.97126181912597
