	COPFe 1	COPFe 2	COPFe 3	COPFe 4	COPFe 5	COPFe 6	COPFe 7	COPFe 8	COPFe 9	COPFe 10	COPFe 11	COPFe 12	COPFe 13	COPFe 14	COPFe 15	COPFe 16	COPFe 17	COPFe 18	COPFe 19	COPFe 20	COPFe 21	COPFe 22	COPFe 23	COPFe 24	COPFe 25	COPFe 26	COPFe 27	COPFe 28	COPFe 29	COPFe 30	COPFe 31	COPFe 32	COPFe 33	COPFe 34	COPFe 35	COPFe 36	COPFe 37	COPFe 38	COPFe 39	COPFe 40	COPFe 41	COPFe 42	COPFe 43	COPFe 44	COPFe 45	COPFe 46	COPFe 47	COPFe 48	COPFe 49	COPFe 50	COPFe 51	COPFe 52	COPFe 53	COPFe 54	COPFe 55	COPFe 56	COPFe 57	COPFe 58	COPFe 59	COPFe 60	COPFe 61	COPFe 62	COPFe 63	COPFe 64	COPFe 65	COPFe 66	COPFe 67	COPFe 68	COPFe 69	COPFe 70	COPFe 71	COPFe 72	COPFe 73	COPFe 74	COPFe 75	COPFe 76	COPFe 77	COPFe 78	COPFe 79	COPFe 80	COPFe 81	COPFe 82	COPFe 83	COPFe 84	COPFe 85	COPFe 86	COPFe 87	COPFe 88	COPFe 89	COPFe 90	COPFe 91	COPFe 92	COPFe 93	COPFe 94	COPFe 95	COPFe 96	COPFe 97	COPFe 98	COPFe 99	COPFe 100	COPFe 101	COPFe 102	COPFe 103	COPFe 104	COPFe 105	COPFe 106	COPFe 107	COPFe 108	COPFe 109	COPFe 110	COPFe 111	COPFe 112	COPFe 113	COPFe 114	COPFe 115	COPFe 116	COPFe 117	COPFe 118	COPFe 119	COPFe 120	COPFe 121	COPFe 122	COPFe 123	COPFe 124	COPFe 125	COPFe 126	COPFe 127	COPFe 128	COPFe 129	COPFe 130	COPFe 131	COPFe 132	COPFe 133	COPFe 134	COPFe 135	COPFe 136	COPFe 137	COPFe 138	COPFe 139	COPFe 140	COPFe 141	COPFe 142	COPFe 143	COPFe 144	COPFe 145	COPFe 146	COPFe 147	COPFe 148	COPFe 149	COPFe 150	COPFe 151	COPFe 152	COPFe 153	COPFe 154	COPFe 155	COPFe 156	COPFe 157	COPFe 158	COPFe 159	COPFe 160	COPFe 161	COPFe 162	COPFe 163	COPFe 164	COPFe 165	COPFe 166	COPFe 167	COPFe 168	COPFe 169	COPFe 170	COPFe 171	COPFe 172	COPFe 173	COPFe 174	COPFe 175	COPFe 176	COPFe 177	COPFe 178	COPFe 179	COPFe 180	COPFe 181	COPFe 182	COPFe 183	COPFe 184	COPFe 185	COPFe 186	COPFe 187	COPFe 188	COPFe 189	COPFe 190	COPFe 191	COPFe 192	COPFe 193	COPFe 194	COPFe 195	COPFe 196	COPFe 197	COPFe 198	COPFe 199	COPFe 200	COPFe 201	COPFe 202	COPFe 203	COPFe 204	COPFe 205	COPFe 206	COPFe 207	COPFe 208	COPFe 209	COPFe 210	COPFe 211	COPFe 212	COPFe 213	COPFe 214	COPFe 215	COPFe 216	COPFe 217	COPFe 218	COPFe 219	COPFe 220	COPFe 221	COPFe 222	COPFe 223	COPFe 224	COPFe 225	COPFe 226	COPFe 227	COPFe 228	COPFe 229	COPFe 230	COPFe 231	COPFe 232	COPFe 233	COPFe 234	COPFe 235	COPFe 236	COPFe 237	COPFe 238	COPFe 239	COPFe 240	COPFe 241	COPFe 242	COPFe 243	COPFe 244	COPFe 245	COPFe 246	COPFe 247	COPFe 248	COPFe 249	COPFe 250	COPFe 251	COPFe 252	COPFe 253	COPFe 254	COPFe 255	COPFe 256	COPFe 257	COPFe 258	COPFe 259	COPFe 260	COPFe 261	COPFe 262	COPFe 263	COPFe 264	COPFe 265	COPFe 266	COPFe 267	COPFe 268	COPFe 269	COPFe 270	COPFe 271	COPFe 272	COPFe 273	COPFe 274	COPFe 275	COPFe 276	COPFe 277	COPFe 278	COPFe 279	COPFe 280	COPFe 281	COPFe 282	COPFe 283	COPFe 284	COPFe 285	COPFe 286	COPFe 287	COPFe 288	COPFe 289	COPFe 290	COPFe 291	COPFe 292	COPFe 293	COPFe 294	COPFe 295	COPFe 296	COPFe 297	COPFe 298	COPFe 299	COPFe 300
1068841_20180306_S	1333.6160824551462	93.52379508561648	417.3063802050947	1589.5633444031882	434.6313037195582	94.34809640305048	809.5500662145182	463.0186430864501	144.85060877290653	1742.761581290044	1986.376200075123	1792.99747136728	1604.253736198083	665.5630698846198	313.44229553054765	1958.1134282711137	2393.59454013113	97554.53529925621	140.84743606284565	4378.4959439178365	520.5765483923287	1780.2738180250817	274.5283538235135	627.1290633484605	907.0612599996039	273.24501345261433	-7.262040355799115	93.43414341803299	49.18172493813381	-519.0239919887699	489.422469917914	601.3676620519973	637.9601152648647	285.57567353684044	121.76486969351913	143.78344980907423	1516.9863535211753	-45.02781952130431	-148.17019775078552	315.5783789164625	36.090362879506756	319.5549346542557	147.26308091265264	155.64783862333752	104.68420360585242	579.7665703187486	1069.0982857019171	1106.031789446024	1068.267888366081	689.227429723047	225.91458805564207	-2.1111390104597376	1521.8405909324174	251.27063589821591	17.86096486263142	-19356.67932834997	-1597.0723751875382	-1581.9497727133337	-861.839871272244	-19.6112882504583	-5.184306590543656	-450.80990900969124	-1605.1321797929081	-747.9904608285271	-316.300923263089	-647.914890072223	-355.46627211874386	-95.0826500728363	-810.0669094774348	-6.30151250324208	28.14746351021347	-26.887703219807804	-74.45339987154944	-89.19881650090507	-226.4673182788374	-231.4798613909154	-141.71241152826576	-312.8544978304299	-9.962938636449795	-112.4627298101791	-373.779212997345	-19.161380285757154	0.14836043640869379	-241.15847336952476	-105.19783597427727	-375.04642197730664	-997.3672652663395	-342.606379019066	-598.3451094845914	-1556.8921262868107	-475.4589459230815	-297.5904861729789	-708.8866807330655	-527.5801021583716	-487.18267115233994	-1650.2720518566207	-709.6431242980416	-84.12322494188629	-76.51514659819827	-675.4169017378717	-321.18730612246554	-258.53050854765024	8336.693458318077	-17.798797803725165	-152.04923824374782	266.9290725376735	280.6807507611479	-11.535929535361163	-82.78019169180567	-213.54624375231685	-172.115843523992	-251.42566677429386	-82.74443265194714	-186.73492928716587	-163.93551058909156	-334.09566932250254	-83.82644293931935	117.610509494506	290.2481950436677	-75.52165796010559	36.01663373066549	102.12721775769387	-155.21107463138287	225.73835234250146	-1.1613132246385893	50.05014010822639	-371.56168329825334	-9.3765386779342	-164.4801720706118	-9.881848830565376	-2.0543904585572803	-1.2745585713600625	-1453.2436588202513	-1.9206718906943556	-0.44901815046517896	-53.06237855421196	-16.990316353114192	2.718171463799153	-16.02517712507688	-18.545464863799275	-33.568764616603154	-108.21088609724848	-374.5306665482965	-357.2712659067993	8.263262845232589	-605.1912740043617	-31.83210144552166	-549.3493739436215	-98.74616352703265	-167.85987009740234	-27.332721925031752	-4.511986227481696	-455.6666946882294	-320.49746169550156	-11786.343681356897	33.737327621176405	258.34870565762594	668.6488151191079	-54.70145962942547	-1.2215475871091712	34.600706649147924	-735.0833151280135	-610.6282055844408	115.83742210077594	405.0603710637497	49.34057155272341	2496.072037579705	-0.7879172092063877	64.35712208300428	5.05078529055244	6.573534415209572	982.660064160109	-328.18832816491704	335.57640247418567	296.9169791878485	461.2203232028679	-1391.2060069370434	-364.29633862136546	-1.0961160172925795	-11.854857009056495	459.1080094777644	-103.29414120279495	-230.50368181881754	1.2665041898906384	3.5283222251173934	16700.93183338847	-13.349543441706103	-20.83694883797824	-93.95244040047675	-31.425003064905393	-6.576756110843237	184.90253335537955	-20.76607937405166	120.36501860928092	-24372.313494819395	-278.46556412097385	-907.3259766823239	-440.1746509503014	-246.14432181172197	-239.71783938366596	-0.6183723301334898	-6.56373731125593	-9.20218337263664	-707.5979967488806	-153.05543786900802	-62.64758541147934	-221.4414210878938	-3.486063708238977	67.07844523488552	-707.4872464499788	273.77272177930445	-355.03048755998225	-46.91768902378982	-190.60436424195746	-406.6384578663192	-1208.3435065722972	-1183.4130388654748	-144.78702838109652	-659.8191715642834	-401.7000564837367	-9.70116836523016	-203.97057308411183	-5760.872140515274	-13910.615486292285	-301.1924608044019	-163.31059249648274	-569.7408390516773	-242.41592053865816	-98.47340228035746	-129.49874013060162	-686.3717938640953	27.450887030093213	30.701527055367478	-8.08501458011217	-1108.3885379857027	0.024662403508443287	-1.5107493322870418	-9278.288377459428	-1483.6099511228624	1.2479959167138537	-0.8378172410713525	-0.6808431356641699	-95.48631288692472	-8739.48096115209	-8.045632685176814	-1.383402060095543	-4.125053635466905	-6.465510682544696	-0.8673124144779056	-2165.081396791139	-736.3578198431827	-655.2396978005808	-2032.2088638878267	-62.00833278896642	-270.43521596918777	-34.267869178742785	-16.114307085175433	-4231.679848098754	-117.68259317164772	-764.6724277156886	-6.171546358810448	-114.19794502807342	-1257.1120124018291	-2.8183096615591263	-145.11483947538596	-204.64024148621155	172.46663373064806	-43.2135403625046	-1.5874420768095237	-5574.855843012571	1920.6871849898964	-3320.7291334338083	-527.2503563407245	-2.7392133982535327	-0.6711375470626877	-6.024744469607883	-52.152262951545396	11.435037459959403	107.94847699155002	-25.290561505800554	106.04002954149473	-13.99793955085022	-96.26692509861027	-4566.0951794897555	267.8253447524353	283.5934327240757	-640.7748517155055	54.38761884393625	-385.15913496432836	-365.1612053348026	-13921.15162460036	-2.8373552464471232	-3436.738240897994	-182.61897997786673	-31.351340318817453	-6.462112252524711	-149.05551592606201	-197.2924417227253	9295.052375535912	-371.2130504972838
1447437_20171212_S	1428.796197307067	499.86125608489647	4407.075901150705	3513.432275091689	344.0837315325093	2240.0220651531163	914.7972134798911	944.1961907172413	-916.4375716570003	-3086.325157194844	-840.8388936222909	-1674.8767413206997	-1967.8039115493375	-139.97679251993577	-617.5465286808362	-555.2422601506742	255.82792938471266	-53477.751199144404	-630.7296211085277	-407.852382550986	-1011.909110080679	-1694.885008115386	-866.6071186116737	-735.1946833863317	-1024.990480328801	-162.26201237201713	-33.608303574758565	-74.16818921962499	2338.4534399543136	963.9866288111298	-1620.175983771598	-195.7391143717714	-851.7339703422767	-172.93896651742443	-166.03666653774576	-1540.9487142953094	-153.56603752783303	-56.22702390934478	-42.083737732695226	-693.1536683630684	-1273.3731939177187	-2214.010282765579	-275.2319161631474	-2910.6723508555624	-1048.4381112334177	-3292.793951075042	-2142.459754560916	-1639.4309420679865	-731.2706193633348	71.9006671528623	-276.5722270316378	-107.70454985622018	-769.991432597486	-674.6722064049809	-137.7534524400966	618.1186317396904	-956.424803620231	-797.9849427071758	11.437601684242054	-438.68150277891425	509.9016698793364	777.8414377406565	1829.2000922187326	3495.1577311393607	681.0123895696406	-679.9978298163329	341.9240463465526	265.15851037484276	172.54234479965862	8.986558428221862	-58.8942020582739	95.27141794310319	-540.2627480219808	-63.941945905278175	371.7422853599069	90.90725201120381	-411.72394590884517	-64.08727054546824	-7.2692601531124215	-643.5381722645466	-218.55937561852585	-19.45321942312202	-0.6268681249326314	-167.7940234815043	-394.3575284777809	2339.092686103626	3167.9509901440265	1065.9219852096164	2024.5198082444094	-1887.8680586407936	-1052.844440350098	-1316.184212894348	377.66933126892445	495.79457433204834	139.7682621677086	1570.727572160722	-8.007459637924057	-171.80494604250907	-426.68023055047234	-720.9124883763184	633.609867701075	-1589.5599277055476	-101032.99396577466	-136.079646176952	63.76665338924295	-326.6845260901373	-1080.0620007356022	-72.4376808866356	-156.87899996356427	-662.2911735930359	-270.52842222654806	-590.9589132992005	-744.2069838077872	-536.3178292327564	-198.03205645873913	-1968.8017655710955	-1726.2407691744897	-1328.8154252408362	-228.69140852881355	-301.12829831554154	19.69599190086592	-398.65058007649077	-411.17438684183617	-1312.8021237540988	-1.9379301463764582	55.13235112014691	-681.0502531684274	-8.49817671116196	-212.19664092160082	-8.53057412779595	-2.397852170945399	-1.6467260150488996	-1468.7566024461391	-3.176453631734398	-0.45010547483801533	-54.187642291039744	-41.071224400425734	-1.3833561723916032	-17.045699339552264	6.13539234337129	-190.39983231941758	-404.9213986690179	266.14925819225346	158.67724858077077	-92.20960063892528	902.9818637757085	-24.168351834566423	-581.6497383458477	-115.56429224143619	-55.03341676218736	2.7793713003102094	-2.6386581912459723	-803.472964306126	-461.0329563986221	-10375.702784715935	-200.3671064312916	726.9395759336458	-2010.9649554130692	-170.4122528049054	-312.91124132362825	-408.28051763414214	-1887.880423897177	-1530.7902501001624	-80.01207138835503	-445.3514029292628	-74.29182089317374	132.6550184954372	-0.5457219944369386	-51.09831064396948	31.499149038234783	12.177287211722074	-3990.137583842804	666.3331306228879	858.1165708850531	314.8243111984484	-64.15462186859409	-2240.1067482567055	-543.692171943911	-0.9373241241803665	-17.043694641471564	223.94336171588787	180.4883296408581	408.9765866421675	2.4909751826756836	0.3780548250529175	-7346.998086387649	-20.36742273670557	-22.697041353061373	-111.38730017167887	-89.338786248055	-6.576756110843237	314.31121353191384	-21.74350799736801	-98.16422570107676	253131.16115531872	1205.943935112267	9593.655618796714	1479.6915191458934	999.9374463001755	2423.748373787374	-0.3712765978192164	-5.333845884761137	61.87820993075627	2636.5717555860488	532.4436654624776	-62.9748629785125	498.16593354210977	-3.4511392175333455	1667.387506679934	5716.766469805228	2077.0642439177145	897.4263047138661	475.9284088039273	429.6432382939679	1126.9138071324937	381.7081984307938	84.26368423436088	162.32832393354272	-916.4841299431318	-325.10297246118625	143.40319643155192	432.9020168184852	-402.58162906597136	23324.79583860631	-760.3898427430463	-248.27723098525473	-245.28537879633927	187.69795600564692	-45.42491428760647	-391.99134706057566	77.67547279555265	175.55822944507418	-93.24913503530559	-7.55284467256339	-1147.524942853815	-0.44928959802551166	-2.8318415284169176	-9449.458257685163	591.1523481322558	-0.7444694092702075	-8.959243364021187	0.06360796143714675	-79.77552428274117	-8677.432057702006	-4.6810954363643305	-0.9980689981541087	-4.588542739262023	-5.7367709175695065	-0.8539413588260093	-1787.987065768192	-692.8888545191342	121.69320957649163	-2051.445091814206	8.600035177641564	-149.87594933695453	-59.609489091155424	-15.52844898420631	-4094.0074315727206	-120.93333893145906	-273.3873327146795	-5.908937612729831	-79.03237253638973	2153.951534308358	-2.748933404402984	-143.36457559461462	-196.47841790254088	-95.17499459795626	-31.997947439112437	-0.28416200915473633	-6169.222084584806	-529.9658838738252	1869.0315239363565	-1392.3217813907215	4.58114866756579	0.2196726212195316	-3.081339347518555	-58.44725896872097	142.41536867649938	-577.5538823449149	-173.92829712330558	-425.38455333036563	2.1390868354944743	-338.602286669588	-22587.77448732713	-246.3239712246493	-217.17594098829193	-516.2627971848274	-176.43512564347702	-898.5887629754548	-570.3894825714979	-58.178098807664355	-1.280985356437233	-3973.1083294527134	112.64846820361686	20.31764567646403	4.391036223418797	-51.70393845366408	2.6164268609709893	2956.281603818566	-1137.1306428722169
1128691_20171206_S	-3966.477321546923	82.16209030250639	-2949.7760644960144	-6682.429189322239	-948.5566391433915	-3913.995159119196	-1993.0360474290765	-2961.794205880402	-469.90348568537956	-7510.704277507501	-5941.046954455025	-6655.05218322917	-9490.397577296466	-2083.9595707247645	-298.8088656034538	-5313.773113149384	-6403.01233822514	-195256.070047136	-879.9849601023311	-2475.465905679177	-316.5096217325199	-1517.338286047594	-1032.5277243501573	-1947.1520557557972	-5338.804497742873	-2550.027144131146	-286.3484702484868	-390.9359978940672	-3094.928405221167	-2179.7544682402504	-15002.089201893466	-3243.9201828154974	-6904.807000814426	-1419.7984826114548	-652.2323507238999	-7881.85226536863	-9613.037021012296	-1371.6894470949132	-2373.399899851265	-642.0362251160645	-3347.97397384564	-3005.5558314244117	38.742926715552585	-1938.3075785566234	-1876.2842458934774	-5898.0938540989355	-2886.390541242452	-4462.330146571459	-5976.653535438767	-3213.727231447913	167.12191758292192	347.18655177550045	-97.03498686520834	-1433.2147265341591	-85.2339213875116	476253.6555149821	23798.40871951256	18910.38946568532	6834.931609103094	2871.657324977242	1622.695400066136	6031.095464429818	10414.27582150381	4976.401976741778	873.6703759338832	4887.257011205667	1469.2108951323241	120.88163421034668	3262.240985230676	31.95473101198683	200.41691330383605	1263.5663929811094	648.3260352644597	623.5846784169454	2395.7979328114716	8191.052801729285	2268.4191632964184	4274.500357498832	151.1938713378246	4275.066443544651	3453.021115821977	50.118488818096566	-0.5352530619546398	1963.5287576659307	2531.8824110250853	6553.583458775396	1805.6640684690142	-684.1366456130208	-3494.4756581636043	3972.640683610811	5421.712322352987	4642.623407274226	-834.1115052946056	463.22564397088854	1608.8268542465612	2080.7124149919746	119.0211649689154	363.56673276763104	157.60686940429923	3527.2692525611646	-1173.8716907901526	-1022.2702275051483	-121876.5450252613	-154.85000712947397	-1249.1794130335475	-413.69082399295706	-53.008146245462285	-104.98137200197807	-304.1007553031586	-986.508257504648	-341.78608361335387	-197.76080119317612	-1334.5260237016412	-493.4985187457878	-737.5756383924266	-2391.7650934226795	-1644.5729438259832	-2342.997667826446	-4511.961495059311	-4939.226704248049	-1980.9853466811783	-2689.9331276024673	-2401.4022552709403	-5098.380320719294	-1.948620865423005	-27.338285658717396	-929.2716259927514	-16.12408321760327	97.42455289619545	-9.939814051761957	-2.493368463994674	-2.4900522017490285	-1420.4198199989426	-3.2145104082963707	-0.44901815046517896	-54.387123616567486	13.465165847719653	-3.2471703003437935	-17.077097121352978	-88.23555135412278	-372.22160875354456	1183.5034459505077	1338.0065447301135	485.4465361481309	52.65648669756456	-615.1904709596017	-15.558996248876923	-605.9619646922037	-113.2957005966018	-794.11896186926	-32.831635197854084	-6.343877096765967	-920.4637683509025	500.1051395735318	-12282.666279674018	643.3398569603326	5202.593885135207	3951.6378788312068	502.02159020085446	840.3567176017123	558.365448773578	-3471.552576788571	-2322.7210873767626	-278.7025058099914	-1100.6213231669126	-20.522435099712848	-69.60537320450463	-1.0118130992803407	-76.98254852810582	-13.517729980431431	55.62123733444127	-5087.093853838832	-1325.929796768452	-1803.6723518180306	-3226.510609463032	-64.15612471959648	-3075.851982699472	-604.0633620691841	-1.2165754890654117	-19.53481367835337	-42.57230622173202	-226.96509083107583	-739.9839791565848	-3.0100692935980216	-2.0253663731357068	-13551.08589020675	-28.228853618494846	-55.58777700547281	572.5052464625523	-100.15010497006722	-6.576756110843237	-40.075414575223476	-18.793688328418856	304.4915057404352	-21129.03406814916	742.3043438232115	8529.367309891823	175.83767160953835	574.250515589767	767.3255363224974	-0.6183723301334898	-6.644118165533024	102.65562920018016	791.3271633825593	507.87456886121396	-67.99325026620319	-204.80156702302781	-4.536252468634251	-1329.8705122884703	-1913.3476662549929	147.69096060449465	-1095.5183952431478	-83.38094845724697	-302.6809756290636	-1380.50370070449	946.451831816586	-811.973036840769	-17.81426761881039	369.2636972051646	1179.7370156714833	-514.9146616968179	-300.1639303175689	-12958.628301012277	-50735.293430327605	-451.7837360267222	530.6761983578164	772.2296079850618	853.4518793460088	-183.90693797086647	556.1890222083593	3412.909262755572	-91.71462489875285	-496.68268162806856	-11.264155874292102	-1150.7034422562465	-0.44928959802551166	-1.1632653285120262	-9466.920591304379	4610.480726148984	-3.409605831809909	-14.043518033983476	-1.334017313850715	-109.72602473570198	-9282.474820618745	-9.53548522547476	-2.031410287054568	-4.87100956433956	-7.007841743011821	-0.8673124144779056	1891.1450597046994	-80.50408578514941	6196.9012308319625	-1800.9322850441852	-195.9083430544977	257.35222552415337	-63.02348523299072	10.464173476576482	-3323.2182097962477	-118.44716812965376	-5024.657149931598	-3.5769912459025313	-109.02632139287898	-1429.0130315089677	-2.8139520627216132	-143.90838073031216	-348.26369861890174	-258.1425295236828	-173.44053389349497	-3.45564397176292	-11777.762360897163	-3474.0941218958988	-5833.93555548935	-3488.263980087861	-4.009321000840476	-1.269129173309472	-6.716277749148005	50.64283821163798	269.8418494856696	-204.99889128580094	115.67673137170749	-1728.8769603639153	-23.314718917259924	-1137.6397630431793	-42866.70857841411	-53.908537426535986	-469.2051645308556	-1512.2060535962494	-353.0649875464417	-1089.7602487278996	-999.4451190815494	-16647.058085524877	-2.300056603931364	-3633.201217463136	-73.2340150514733	-431.29158518777837	-7.061739185530931	-230.3275213712774	630.0413783488029	-4015.9384841638876	-1565.7314186470264
1128691_20171218_S	-3388.833001300027	-103.31237053948348	-1863.1331278871448	-5465.314394574354	-429.0867746668928	-2826.2590821066933	-1392.3350836390223	-2489.1508746151135	-548.3012108875719	-6618.096261928844	-5046.702986489434	-5914.0284680696695	-7227.740065444332	-1765.8448569375346	-350.07490106908404	-5069.382823866776	-5480.054378189392	-173414.74711158167	-887.5018746420611	-1985.245304922218	147.28322965317693	-1278.3738162071522	-976.9696992067957	-1531.13801169749	-4466.571475921515	-1782.0194859258581	-245.30241547959065	-293.529086005034	-2140.588169270007	-1936.2062761306797	-12570.399525579107	-2304.026313240616	-5580.338099046591	-1132.4512460440183	-634.8639784376705	-6634.107047437752	-7802.174869617123	-1130.5781977965662	-1532.5853706982552	-721.6139173098677	-2782.3944897849724	-1476.9090384710962	-98.64357449807744	-1408.2473253077005	-2169.646719083488	-5388.688756468174	-2486.610148681544	-4098.375811154001	-4949.430487526979	-2684.120220373183	150.67924401153232	-480.38612195934	-376.9321160414747	-1694.3468265413553	-50.3828475406016	409763.25349914486	19644.321864961174	15868.829336564982	4210.167599259996	2796.219067291022	1791.0103472923863	4462.949160332799	9541.645068924723	4305.252805715827	767.3773378731325	4176.8038758192815	1190.450859453875	132.42100200852352	2857.677801586234	-8.293215458683244	148.3401148573393	737.3060409520891	394.55586795429326	782.109600589515	2463.5281262923063	4993.083148167588	2631.7251721612315	3441.150597075188	311.69546922169394	3427.7210514984718	2756.049872994454	62.039352748230314	-0.6600805583320046	1800.1519929608783	2050.13880142216	5951.997760771246	1838.1051455143838	-605.5704891595731	-2722.241948094371	4218.032011027872	3414.1688968922863	5331.272693680865	-976.0360354962654	310.3114391666086	1404.5701626315604	2373.951013422263	319.1468095310911	-573.3305910022382	102.46334121286213	2206.4453583070617	-735.1376907950275	-1430.2234328006443	-111174.77602865658	6.699199312253654	-1199.1410486175273	-354.8511711810779	-470.5906622300622	-104.47372275011486	-288.72771633665354	-866.8911964508545	-331.2592440563303	108.02079566399698	-1142.7963816246024	-568.6577392360141	-710.296018130665	-1897.4946081923927	-1283.9857926240238	-2124.2584637594987	-3596.733956446953	-3700.7153434635466	-1954.6754510746064	-2454.8492346570647	-1899.9058680341386	-4135.522969304805	-1.9486208654230113	2.4531434324160304	-782.0576660585436	-16.12408321760327	-103.82579408119284	-8.016370024807587	-2.4933684639946736	-2.490052201749028	-1059.8927187033523	-3.21451040829635	-0.44901815046517896	-54.93160655867486	-46.061421369075155	-3.2471703003437926	-17.077097121352978	-64.36575344399077	-313.63116715597505	575.6826011349294	1329.7652175241737	376.9635749528709	114.64406207814193	-727.5696525674716	-35.38991222654997	-542.3027618537659	-94.14977174059872	-729.0501408969404	-32.82530033628846	-6.3438770967659694	-944.5043335931691	76.32410007773808	-12291.473779281678	430.7705497949524	4651.690904796306	2140.226825378548	886.6746893324143	998.3317430891357	956.5277577284282	-3320.459393118545	-2436.076298856878	-80.66136688921779	-1251.2080792107718	107.77089651810937	-404.9535905685076	-1.0118130992803296	-50.29343029415327	-20.53071136672296	77.77919721442541	-4030.4402600592275	-974.739251688444	481.119592317953	-3069.234149222052	-64.15612471959648	-2787.5860176629885	-675.1109269029818	-1.2165754890654148	-19.534227404590883	-55.05244024870119	-220.7049205605001	-675.0884890229961	-3.0069812845673436	-2.0253663731357108	-11890.496010073335	-7.38079532962734	-31.7342861490421	486.3536174604897	-88.86686442630781	-0.934173151725016	213.67183674900753	304.8926501002456	208.4937847095323	-2554.9037699746946	353.46215849627845	8154.176308642792	270.07506320515904	648.7088934172843	852.7245372781407	-0.6183723301334898	-6.644118165533024	55.61143368346018	450.9683854971868	646.5087943562073	34.49866990118768	-234.05609318540917	-0.19423346671526232	-1069.5017884396595	-939.3507069937677	675.5886039511342	-947.6861671741635	-272.6148139374844	-123.57354819298212	-1166.307959091701	586.7707240643708	-1020.1972768695659	-87.22467603347476	-137.084617589735	1050.1722877076336	-376.65533005445684	-245.6847594152589	-9820.426852652068	-36031.89775381696	621.9455006899325	415.20512518266617	671.1859685075218	720.0403023902788	-8.150250507370458	452.5939936419247	3832.4111403929473	-209.8062051264818	-363.6774073364486	-11.417158165904032	-1116.8478033638733	-0.44928959802551166	-4.744309250965635	-9182.101980650405	3742.8828480253765	-3.409605831809909	-14.043518033983476	-1.334017313850715	-109.726024735702	-8895.907116467868	-9.754153152776741	-2.031410287054568	-4.8710095643395155	-7.007841743011889	-0.8673124144779056	1312.054467783374	-149.74643191627865	5307.222861736202	-1868.1692661947045	-211.70513094250893	105.92333099205723	-43.533872329582245	-6.522971061221258	-3669.8997435220044	-114.13509014899128	-4442.040467519632	-4.337925936416097	-60.3680532658648	-1329.1785816911859	-2.813952062721614	-147.49100422318304	-242.35879945900217	-225.46240433504158	-158.74438162301894	-3.45564397176292	-9311.036443298844	-3031.176124131833	-4567.294866669648	-2284.5882932113877	-0.9073984875031993	-1.2691291733094712	-10.115344831917056	134.16887963193724	-135.45398767268057	-182.66763117677965	49.23847926830746	-1182.8062820978057	-23.885575532443024	-980.6092947694852	-41099.35934239354	-31.600054542246312	-518.4156073192677	-1273.6099769219488	-322.741523641138	-1093.325347641317	-696.1202260105665	-16258.668635942293	-5.31968536350242	-5122.77032221121	27.242794761205005	-250.82049179545805	4.219731907134917	-345.1321767093898	545.2242693499816	-4114.978204402188	-1512.6433676713064
