	Amino Acids and Derivatives; 	Amino Acids and Derivatives; Alanine, serine, and glycine	Amino Acids and Derivatives; Arginine; urea cycle, creatine, polyamines	Amino Acids and Derivatives; Aromatic amino acids and derivatives	Amino Acids and Derivatives; Branched-chain amino acids	Amino Acids and Derivatives; Glutamine, glutamate, aspartate, asparagine; ammonia assimilation	Amino Acids and Derivatives; Histidine Metabolism	Amino Acids and Derivatives; Lysine, threonine, methionine, and cysteine	Amino Acids and Derivatives; Proline and 4-hydroxyproline	Carbohydrates; 	Carbohydrates; Amino sugars and nucleotide sugars 	Carbohydrates; C-1 compound metabolism	Carbohydrates; CO2 fixation	Carbohydrates; Carboxylic acids	Carbohydrates; Di- and oligosaccharides	Carbohydrates; Monosaccharides	Carbohydrates; Polysaccharides	Carbohydrates; Sugar acids	Carbohydrates; Sugar alcohols	Cell Cycle, Cell Division and Death; 	Cell Cycle, Cell Division and Death; Programmed Cell Death and Toxin-antitoxin Systems	Cell Cycle, Cell Division and Death; Stationary phase, Dormancy, Persistence	Cell Envelope, Capsule and Slime layer; Capsule and Slime layer	Cell Envelope, Capsule and Slime layer; Cell wall of Mycobacteria	Cell Envelope, Capsule and Slime layer; Gram-Negative (Diderm) cell wall components	Cell Envelope, Capsule and Slime layer; Gram-Positive (Monoderm) cell wall components	Cell Envelope, Capsule and Slime layer; Peptidoglycan (Bacteria) or other polymers (Archaea)	Cell Envelope, Capsule and Slime layer; S-layer	Clustering-based subsystems; Cell Division	Clustering-based subsystems; Clustering-based subsystems	Cofactors, Vitamins, Prosthetic Groups; 	Cofactors, Vitamins, Prosthetic Groups; Biotin	Cofactors, Vitamins, Prosthetic Groups; Carotenoids	Cofactors, Vitamins, Prosthetic Groups; Coenzyme A	Cofactors, Vitamins, Prosthetic Groups; Coenzyme B	Cofactors, Vitamins, Prosthetic Groups; Coenzyme F420	Cofactors, Vitamins, Prosthetic Groups; Fe-S clusters	Cofactors, Vitamins, Prosthetic Groups; Folate and pterines	Cofactors, Vitamins, Prosthetic Groups; Lipoic acid	Cofactors, Vitamins, Prosthetic Groups; Mycofactocin	Cofactors, Vitamins, Prosthetic Groups; NAD and NADP	Cofactors, Vitamins, Prosthetic Groups; Pyridoxine	Cofactors, Vitamins, Prosthetic Groups; Quinone cofactors	Cofactors, Vitamins, Prosthetic Groups; Riboflavin, FMN, FAD	Cofactors, Vitamins, Prosthetic Groups; Tetrapyrroles	Cofactors, Vitamins, Prosthetic Groups; Thiamin	DNA Processing; 	DNA Processing; DNA recombination	DNA Processing; DNA repair	DNA Processing; DNA replication	DNA Processing; DNA sulfur modification	DNA Processing; DNA uptake, competence	Energy and Precursor Metabolites Generation; Central Metabolism	Energy and Precursor Metabolites Generation; Fermentation	Energy and Precursor Metabolites Generation; Methanogenesis	Fatty Acids, Lipids, and Isoprenoids; 	Fatty Acids, Lipids, and Isoprenoids; Fatty acids	Fatty Acids, Lipids, and Isoprenoids; Isoprenoids	Fatty Acids, Lipids, and Isoprenoids; Phospholipids	Fatty Acids, Lipids, and Isoprenoids; Sphingolipids	Fatty Acids, Lipids, and Isoprenoids; Steroids and Hopanoids	Fatty Acids, Lipids, and Isoprenoids; Unsaturated fatty acids	Iron acquisition and metabolism; 	Iron acquisition and metabolism; Siderophores	Membrane Transport; 	Membrane Transport; ABC transporters	Membrane Transport; Cation transporters	Membrane Transport; Multidrug efflux systems	Membrane Transport; Protein and nucleoprotein secretion system, Type IV	Membrane Transport; Protein secretion system	Membrane Transport; Protein secretion system, Type I	Membrane Transport; Protein secretion system, Type II	Membrane Transport; Protein secretion system, Type III	Membrane Transport; Protein secretion system, Type VI	Membrane Transport; Protein secretion system, Type VII	Membrane Transport; Uni- Sym- and Antiporters	Metabolite damage and its repair or mitigation; 	Microbial communities; 	Microbial communities; Quorum sensing and biofilm formation	Miscellaneous; 	Miscellaneous; Betaine, crotonobetaine, L-carnitine (trimethyl ammonium compounds)	Motility and Chemotaxis; 	Motility and Chemotaxis; Flagellum	Motility and Chemotaxis; Social motility and nonflagellar swimming in bacteria	Nitrogen Metabolism; 	Nucleosides and Nucleotides; 	Nucleosides and Nucleotides; Purines	Nucleosides and Nucleotides; Pyrimidines	Phosphate Metabolism; 	Phosphate Metabolism; Phosphonate and phosphinate	Photosynthesis; 	Photosynthesis; Electron transport and photophosphorylation	Photosynthesis; Light-harvesting complexes	Prokaryotic cell type differentiation; Heterocyst development	Prokaryotic cell type differentiation; Sporulation	Prophages, Transposable elements, Plasmids; 	Prophages, Transposable elements, Plasmids; Pathogenicity islands	Prophages, Transposable elements, Plasmids; Phages, Prophages	Prophages, Transposable elements, Plasmids; Plasmid related functions	Prophages, Transposable elements, Plasmids; Transposable elements	Protein Fate (folding, modification, targeting, degradation); Protein degradation	Protein Fate (folding, modification, targeting, degradation); Protein folding	Protein Fate (folding, modification, targeting, degradation); Protein glycosylation in Prokaryotes	Protein Fate (folding, modification, targeting, degradation); Protein processing and modification	Protein Fate (folding, modification, targeting, degradation); Protein targeting, sorting, translocation	Protein Fate (folding, modification, targeting, degradation); Selenoproteins	Protein Synthesis; 	Protein Synthesis; Aminoacyl-tRNA-synthetases	Protein Synthesis; Ribosome biogenesis	Protein Synthesis; Translation	RNA Processing; RNA processing and modification	RNA Processing; Transcription	Regulation and Cell signaling; 	Regulation and Cell signaling; Acetylation_deacetylation	Regulation and Cell signaling; Two-component regulatory systems	Respiration; 	Respiration; ATP synthases	Respiration; Biogenesis of respiratory chain components	Respiration; Electron accepting reactions	Respiration; Electron donating reactions	Respiration; Hydrogenases	Respiration; Plastidial (cyanobacterial) electron transport system	Respiration; Sodium Ion-Coupled Energetics	Secondary Metabolism; 	Secondary Metabolism; Biosynthesis of antimicrobial or antitumor compounds	Secondary Metabolism; Hydrocarbons	Secondary Metabolism; Metabolism of Aromatic Compounds	Secondary Metabolism; Ribosomally-synthesized post-translationally modified peptides (RiPPs)	Stress Response, Defense and Virulence; 	Stress Response, Defense and Virulence; Adhesion	Stress Response, Defense and Virulence; Host-pathogen interactions	Stress Response, Defense and Virulence; Invasion and intracellular resistance	Stress Response, Defense and Virulence; Resistance to antibiotics and toxic compounds	Stress Response, Defense and Virulence; Stress Response	Stress Response, Defense and Virulence; Stress Response: Electrophile toxicity	Stress Response, Defense and Virulence; Stress Response: Heat/cold shock	Stress Response, Defense and Virulence; Stress Response: Osmotic stress	Stress Response, Defense and Virulence; Toxins and superantigens	Sulfur Metabolism; 	geo_loc_name_country_calc
SRR11440810	1214.71233620315	2379.1870752246	6747.18839926433	16266.6063309309	11112.5989679904	5563.31116519608	4605.76834799582	18605.7402770015	3378.05369648344	1.4561622371507	3970.44476392696	5512.01698362921	9483.97251587722	469.794341760745	20884.2788052154	6078.57937339127	9567.16791835976	4.73252727073978	2325.43041930312	57185.1899088514	2651.61076042488	1156.34449986403	9186.38149334485	6344.57167537747	7362.56256068421	3722.36672451067	378.602181659183	796.247713301968	1637.12073182995	0.364040559287676	3.91343601234251	5177.35449747606	185.660685236715	4439.56563065302	0.0	0.728081118575351	11670.8976370567	22617.3727631589	10589.2845966718	0.0	9447.33790092756	3466.75824609653	3573.24010968818	2084.43556905468	7459.22139651775	8616.96138519238	8612.47155162783	9363.12318487901	74533.8461288385	5295.45532225163	0.0	16734.8231636013	61778.3139147548	10006.5952101333	0.0	567.903272488774	12378.1547688775	10462.5256739278	9673.36201655691	1.09212167786303	647.628154972775	4.00444615216443	11173.3755393635	3748.10092499936	130.083826518796	22961.9189504967	11208.4447799082	8698.38512361972	7422.7870038757	1502.94144901917	20.7503118793975	2400.30142766329	0.0	2.36626363536989	1626.16917833805	2641.11425763209	4438.74653939463	8220.09650214226	44.7769887923841	1434.41081373326	44.2309279534526	295.236893582305	131.782682462139	0.0	3561.13576109186	10365.6908851573	16577.436295136	8322.69526643484	4930.56533499228	0.728081118575351	6.00666922824665	139.42753420718	0.0	0.0	6313.98013371199	0.0	541.692352220061	1893.73898941449	0.970774824767135	9.46505454147956	10407.9195900346	13586.1150194691	3133.66113434831	4529.02859809797	5009.01607551877	2195.16457250468	18370.1782987187	41502.0192476056	21337.6306483816	16661.9786476879	53271.8267046208	10034.6566699117	8770.52582778522	1147.88055686059	5846.38216999228	1044.97842543527	10882.2644387865	6670.89156538029	1225.33018584904	3068.13383367653	0.0	0.0	55.5768587179185	0.0	799.797108755024	609.494906387391	2837.33211908814	1691.75715243638	3934.12565079536	117.949141209207	1.09212167786303	1688.78415453553	45967.164794891	13710.9809313048	233.3499985034	8007.46647880499	7944.37911664367	320.901753012086	4590.27842219812	USA
SRR11440811	1202.68930298995	2502.19152123948	14316.3160533279	21923.6020389607	12840.8712308983	4713.80863438071	5806.17591113894	20097.2587730421	4821.35315312398	0.59977025457671	2011.59944533756	6118.85613719159	12017.4716388172	461.22332576949	12856.0754068518	6044.87447628956	6445.58098337225	0.899655381865064	5463.00736381196	49430.335427554	3032.68831141258	1930.08566965513	5943.72322285519	5077.02521647912	17384.2558614532	2009.0589899021	430.635042786078	2015.22805537774	1211.86078979952	0.299885127288355	170.184809736141	7667.66285792683	147.843367753159	3110.10865510753	0.0	0.0	9287.79225810218	21590.9544615161	5326.20476682848	0.0	7867.58627611908	4178.59936363594	6816.83877095524	1663.16291594122	25083.7915103253	4673.00997682534	6580.97911834295	9513.25589296848	77475.1227115285	4331.6407402621	0.0	17572.3188228612	64669.7628777866	12258.9791279934	0.0	207.82039321083	12852.1947505022	8447.01432289473	7175.41998580042	5.69781741847874	654.34934774319	31.4879383652773	5451.01195872043	1343.13550426999	663.095997289101	21066.480364316	11771.8407291407	12152.0950705424	6757.01168806121	2449.91154738221	371.85755783756	2510.18845796717	0.449827690932532	7.19724305492052	1451.44401607564	2564.61760857001	5120.28864417592	5433.51865962861	41.6840326930813	3283.14237355291	208.120278338118	28.4890870923937	101.960943278041	0.0	4894.32520076414	10434.8028891256	19984.0949782232	10147.0631094924	5628.84383920242	0.59977025457671	6.29758767305545	56.6782890574991	0.0	0.0	8551.02448120925	0.0	8.99655381865064	858.271234299271	9.49636236413124	10.4959794550924	9999.51962686655	9440.88361558288	1809.50685805793	4120.22172552381	4059.6949106661	918.848030011519	18409.0882935339	42966.9912484754	19399.3189800109	17907.0506019404	55390.5523324102	9134.15111122145	4298.65337626037	1836.39655780479	7734.60721450852	400.19670236631	8745.84985223758	8159.14959112519	1065.76675195554	4805.80910735953	0.0	0.0	73.9716647311275	0.0	775.103092331301	258.126123313451	2697.16683483146	1647.71883188587	3059.52803030489	252.203392049506	2.09919589101848	38.6851814201978	40728.7536181895	9864.77124300498	9.296438945939	8973.28773085852	6163.66754335496	156.090208753589	3859.30738453878	USA
SRR11440812	713.871071288632	4401.19156827841	22775.8585406772	12963.5473525388	10182.6254046956	4334.25924776399	15413.4782502025	20835.2384247419	6390.53756673709	0.0	4884.39753082853	5698.29815968394	9378.3398174085	1877.06881314627	7555.17364210224	9346.01218218093	2357.42861878611	18.4368204142682	1726.04379485918	44719.3752734983	4646.25308785104	873.744019940017	3308.29782483262	1974.88420882878	9872.00202869946	2597.81711109737	119.120165938995	186.721840791312	650.366467639486	4.18424293089774	6.27636439634662	7893.7268396621	5222.98123849311	5101.44205710969	0.0	0.261515183181109	7418.88064580101	27548.8506034705	12991.3943609612	0.0	5470.02591487153	3045.21355055242	5864.21646765319	1150.79756358847	14592.7433578933	5305.44569292289	8498.19739265332	6305.39258167972	57503.1788820507	4626.50869152086	2.8766670149922	12502.4960845905	68194.4861867253	10520.7122335121	0.0	3.92272774771663	12338.7190878474	7824.53428077878	8791.51655804044	69.0400083598128	531.006579449242	8.49924345338604	13555.0729039626	11603.3850918819	5127.96405527064	11277.1449008635	10763.3111517765	4737.60905850897	2495.31249911835	1659.8368676505	397.633836026876	194.63267508254	0.0	72.3089481495766	14823.726643438	9016.25897053509	4812.05371398786	3251.11317144368	6425.29729316826	1899.49374010405	921.056475163866	179.13790047906	374.751257498529	0.0	7058.22941526234	12147.6417739457	15943.8397588665	8421.05041361489	4632.21843968698	27.7206094171976	25.6284879517487	95.7145570442859	0.0	0.0	8040.58940795024	0.0	2967.93581392241	3119.09158980109	10.678536646562	3047.43642960946	8387.44571257612	7997.35223099761	364.290650171285	2762.47205166978	10826.8593412895	423.654596753397	14375.5201295703	33088.0777943982	11978.2671069721	13104.9311777393	44078.8635696785	8095.4640105544	3508.92355619639	1588.79190955296	10059.6260968728	922.10253589659	8466.81557067158	9865.20263393678	1408.58615540925	8931.26653600121	0.523030366362218	0.130757591590555	366.382771636734	0.0	553.387920543158	287.66670149922	544.605368974659	1456.83570670616	2012.22857698704	24037.691092458	791.867974672398	2753.75487889708	49001.3420697646	5654.56846246967	3294.04524734925	5701.16175093976	13641.3604613084	5981.63678490151	5423.50423174921	USA
SRR11440813	1159.82168227507	2710.01825513698	14052.1705506321	24585.616843625	14231.6302114091	4729.53161499503	6113.33151907069	20823.4152440968	5479.92548441326	0.0	2306.66782182314	8623.02898827374	9677.41233579654	829.383966209127	10828.8905320165	2650.18230141744	11258.5005332266	21.4009694308626	2693.72652615583	53221.2514711251	4422.09580960598	1873.8380351221	6151.47730106976	3361.71633461202	13708.4536294351	2284.73940250218	668.346491280046	1377.10900253257	1016.69064911078	0.144601144803126	101.148500789786	5790.96254688477	108.595459747147	3330.38126653319	0.578404579212502	0.0	11020.6316500254	15925.0011977788	6191.85958077511	0.0	8989.85317241032	5374.31844832537	3425.31191809644	916.723057670215	13930.4404868987	3509.46978437186	10936.47378375	7820.02991095303	76885.7060019345	4271.56601786593	0.578404579212502	21811.4679807679	58104.0609881886	12699.9088448149	0.0	114.379505539272	16043.7517893524	7771.01012286477	8315.19518544805	2.89202289606251	537.337854088415	1.73521373763751	7333.2060567825	862.883231421851	564.281867403397	25261.4825944348	14009.2481108164	8872.00323939577	5639.4446473219	4030.46770909752	267.512117885782	1710.70384359338	0.289202289606251	9.83287784661254	355.718816215689	2893.75810980015	8360.57309041791	5345.51872031874	59.2864693692815	4131.80901141371	14.6047156251157	63.6245037133752	128.405816585176	0.0	2923.11214219518	11042.4664228907	20568.259638323	9936.26766514677	5410.39643395375	5.78404579212502	0.867606868818753	26.8958129333814	0.0	0.0	8126.82533984366	0.0	5.78404579212502	2755.80861765797	1.25320992162709	22.8469808788938	9853.55581031939	11367.3851952633	1111.11519666722	3319.56028086375	6560.2647374282	564.233667021796	19871.5665026234	43497.0365647938	19269.5967568461	17261.9496423614	56911.8775697063	9649.47539462057	5502.74836510134	1005.60456134254	6584.00824540488	239.314894649173	9171.76141257265	6543.22590253223	588.357958013117	1277.55111433562	0.578404579212502	0.0	29.3058320134334	0.0	569.246506708304	233.675450001851	1505.29791740054	1766.03788167137	3067.1348824191	2379.84564116984	1.44601144803126	13.8817099011001	40756.1700654321	13982.0630955934	1.156809158425	8763.57648098423	7044.55462868027	66.5165266094378	4136.2124605614	USA
SRR11440815	705.146538407163	4154.42890359584	21542.8117545727	15682.6473576457	11733.9408901234	4450.23006958002	13072.4066161821	20638.4573442844	6416.66227816846	0.342442673447428	5181.92243789696	6820.1453581579	9452.81609473227	1858.03687234684	8250.47133136889	7931.01797606557	4353.64492887388	20.375339070122	1822.02331785595	48653.079323565	4623.43268177155	1037.80105877189	3615.1673035845	2317.75474669423	10364.8493743027	2878.23067032564	299.294896593052	284.484250966451	694.188372856845	0.0	13.9545389429827	7363.40212269277	4013.25691146714	4625.88685426459	0.0	0.684885346894857	8221.59199924149	24823.0701235256	12064.877489743	0.0	6305.11157729296	3409.18803550587	4783.58170538713	1010.0917391121	12894.1081308738	4911.54111769865	9310.33140568868	6532.0939960097	63388.7357120596	4511.1114848808	3.08198406102686	15108.3424573849	66197.3649090067	10633.1303794372	1.71221336723714	23.4573231311489	13479.8563238057	7622.94513227648	8543.17991387597	6.50641079550114	526.676831762145	2.397098714132	13423.9810942548	8899.22897621505	480.161701952203	13976.1128314099	11881.0485552585	4134.13917519408	2474.23392632603	2182.72960055391	51.8800650272854	409.732658779848	0.0	10.6157228768703	14016.1786242032	7276.73558942113	5679.58296046233	3887.86581920647	5103.42316238703	2166.60625801243	669.989090599894	42.1204488340337	88.3502097494365	0.0	5802.69110156668	11907.2454197773	16589.5211676029	8555.75897474728	5361.28249549294	9.93083752997543	4.28053341809286	71.91296142396	0.0	0.0	8389.33183545182	0.0	2279.64087713953	3618.59173031898	7.07714858458019	32.8744966509531	8773.55251505984	8881.59317853248	289.364059063077	2926.51508728172	10272.595318076	127.046231848996	16266.9515839712	36317.1869946779	14122.9636645399	14578.6064710733	47018.9029342286	8451.9988446927	4404.26937076519	1394.08412360448	9435.08327162558	342.442673447428	8713.79626854326	9027.38814675274	1092.47773896566	6641.1619875027	3.08198406102686	0.171221336723714	82.3003891851986	0.0	518.030154257597	280.118106879997	616.225590868647	1484.06093605279	2269.93833472519	18480.2613152639	660.229474406642	2256.01233267166	47728.1302478276	7599.31658780861	2711.46108835674	6257.82595146777	12641.6463465732	3914.29097884083	4746.98110631319	USA
